repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.5492597004759358,0.6422058186120116,-0.274204248553541,-0.8226127456606228,2.215054438476294,2.2576852874443887,12.491419806033617,8.884387265381532,0.9841959822855832,0.015804017714416755,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
002,0.5518264664745395,0.6384585874008296,-0.274204248553541,-0.8226127456606228,2.104774379350414,2.3215240003520363,11.388429358958097,8.287162858227747,0.9901022597393825,0.009897740260617495,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
003,0.4533755609852077,0.6438469873732623,0.27420424855354075,-0.8226127456606228,2.340875743844661,2.230748888042703,11.241425816435271,7.8462705224769715,0.9848158980233392,0.01518410197666077,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
004,0.5470950766827251,0.5509268230844979,-0.274204248553541,-0.274204248553541,2.3173747137460894,2.1421653018502385,15.236065328169436,11.996756092857618,0.9897690699901216,0.010230930009878441,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,"B,C","D,E",G
005,0.5488620215794008,0.6462919344755126,-0.274204248553541,-0.8226127456606228,2.2331743481360626,2.1917137182023536,11.081715448910114,8.021916602915063,0.9867169110476792,0.013283088952320794,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
006,0.547776383329974,0.6451008916894385,-0.274204248553541,-0.8226127456606228,2.284172412280332,2.2105692799261862,15.29515294031971,9.34179175583773,0.9668282432047691,0.03317175679523091,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
007,0.25834906224411747,0.6388454430417632,1.3710212427677044,-0.8226127456606228,2.1143263560410017,2.3147776326726937,12.61508172528696,7.944024769115444,0.9660532368414031,0.03394676315859686,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
008,0.5499123135531028,0.6462919344755126,-0.274204248553541,-0.8226127456606228,2.185942786227867,2.1917137182023536,11.159453023656773,7.934208450305054,0.9875162461953697,0.012483753804630295,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
009,0.5493621580308538,0.6467043186799315,-0.274204248553541,-0.8226127456606228,2.21043322396176,2.1852547553694186,11.684981546369452,8.417559255427843,0.9902367897273094,0.009763210272690557,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
010,0.02307118997837854,0.5511877373935904,4.113063728303113,-0.274204248553541,2.062628442115923,2.131186262910411,15.164718358652529,9.862376165352943,0.7645327254895609,0.2354672745104392,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
