repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.44915265901754603,0.45134192817093116,0.27420424855354075,0.27420424855354075,2.1455321649130985,2.242581755997052,13.360487723309006,9.3348205312846,0.9847357249573856,0.015264275042614453,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
002,0.18980045694474884,0.2056817124294752,1.9194297398747864,1.9194297398747864,2.1845665078151466,2.3365033961671764,16.53222293494729,13.032027719703345,0.9860551581133353,0.013944841886664644,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
003,0.5459930366649808,0.6492076169766126,-0.274204248553541,-0.8226127456606228,2.3731581698757704,2.1467933772282963,11.849500260919928,8.63698286528591,0.9844674473771285,0.015532552622871492,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
004,0.2612443741056029,0.45193320654352803,1.3710212427677044,0.27420424855354075,2.1438493943287864,2.270305202893591,15.500751918502726,12.332419687080543,0.9897532065490717,0.01024679345092826,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
005,0.451254834346071,0.6455376660614374,0.27420424855354075,-0.8226127456606228,2.238554850690255,2.203619715292105,14.116628834111191,11.40262236894383,0.9897841405476618,0.01021585945233817,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,"B,C","D,E",H
006,0.2706865734689715,0.3549757790596547,1.3710212427677044,0.8226127456606225,2.24486046253227,2.2117934069862777,15.420137122126736,12.165025388913024,0.9871808774009081,0.012819122599091879,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
007,0.5504748184974154,0.6431133296048744,-0.274204248553541,-0.8226127456606228,2.1614531452816914,2.2427158616486,13.022374751331524,8.589857349105047,0.9851785997605714,0.014821400239428555,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
008,0.5466550365599716,0.5502979964815284,-0.274204248553541,-0.274204248553541,2.3393334954656453,2.169092530533226,12.141950325384752,8.467101420016567,0.9844521335043732,0.015547866495626771,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
009,0.5498095048480054,0.649198348266978,-0.274204248553541,-0.8226127456606228,2.190478369836552,2.146933466195605,12.196222426869522,8.82035225123952,0.9893613200262716,0.010638679973728324,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
010,0.3471800818795293,0.6390776158920473,0.8226127456606225,-0.8226127456606228,2.0934556099849453,2.310746388546447,13.983554596801287,9.616281542750276,0.9820556663552491,0.017944333644750902,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
011,0.4496186468936142,0.5487160824366588,0.27420424855354075,-0.274204248553541,2.1654845435307717,2.239897956859386,12.280738326912696,8.551145839136547,0.9858517075592937,0.014148292440706214,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
012,0.5519071214570436,0.5488708196897392,-0.274204248553541,-0.274204248553541,2.101485332212375,2.232770287757953,12.03875392020648,9.275378166378113,0.9921312295731584,0.00786877042684166,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
013,0.35244242312797325,0.5500157614935742,0.8226127456606225,-0.274204248553541,2.1720022985628726,2.181397772209713,13.75420497829469,9.713236793939606,0.9810097497885292,0.018990250211470872,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
014,0.4526161411584546,0.5468760961171021,0.27420424855354075,-0.274204248553541,2.303185110696779,2.328250819757022,11.854982370322908,9.029935304448703,0.9879090272012124,0.012090972798787547,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
015,0.4522290973182525,0.5494622160033122,0.27420424855354075,-0.274204248553541,2.284435732635381,2.205938669486038,10.38029609365183,7.443358703854071,0.9898004206002955,0.010199579399704546,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
