repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.08622367235822162,0.6413074664864121,3.0162467340889494,-0.8226127456606228,2.2107053275171653,2.2726884480620924,7.5563882792569546,4.452237658901436,0.795060799683038,0.204939200316962,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,D,E,"B,C,E,F"
002,0.7949256606349411,0.8070190360086359,-1.9194297398747864,-1.9194297398747864,2.3304457607095292,2.2139679616783843,3.008620246898912,2.2458723256484894,0.7681334731689085,0.23186652683109152,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,F,"B,C,D,E","B,C,D,E,G,H"
003,0.4481104442652932,0.5487160824366588,0.27420424855354075,-0.274204248553541,2.1022007802064833,2.2398979568593864,7.355706176476081,5.510981940172262,0.9475608650058678,0.05243913499413227,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"D,E","B,C",B
004,0.7296399260932632,0.7320273284416208,-1.3710212427677047,-1.3710212427677047,2.241240258146555,2.215054438476294,3.5503487656462642,2.7696365485785353,0.9806781332181036,0.019321866781896402,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,H,G,F
005,0.6455290639468074,0.8190186214045571,-0.8226127456606228,-1.9194297398747864,2.2037561919104056,2.105488709722024,5.492742213097036,2.4552216772692153,0.8356298841272362,0.16437011587276384,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
006,0.8147544236759985,0.8245947229657937,-1.9194297398747864,-1.9194297398747864,2.1432881772002363,2.057226397635373,2.5586029454636723,2.0748644186678735,0.9873945941177212,0.012605405882278738,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,C,B,F
007,0.742758547124166,0.730529665937758,-1.3710212427677047,-1.3710212427677047,2.1032019985290376,2.2314228914082483,3.7236352441751417,2.6823526906438278,0.9471954961927761,0.052804503807223915,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",D
008,0.4508779085156329,0.7356987873709775,0.27420424855354075,-1.3710212427677047,2.2212913672784715,2.175737710861804,5.3746185489527845,3.77083690425187,0.5290385140558069,0.470961485944193,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"B,C,D,E",F,"F,G,H"
009,0.7301139910849764,0.7335288612689017,-1.3710212427677047,-1.3710212427677047,2.236000726323741,2.1988376970675003,2.9899834796803506,2.5323846379759547,0.9673662918436602,0.032633708156339834,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",E
010,0.8069025125019968,0.8140362718108907,-1.9194297398747864,-1.9194297398747864,2.215054438476294,2.149733328452309,5.214037010930997,3.8528243159834785,0.9855183481682949,0.014481651831705118,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,B
011,0.6517751186168121,0.8047412345057816,-0.8226127456606228,-1.9194297398747864,2.1086288885135005,2.235328103282223,4.82958353539932,3.6406814435908235,0.9819204102055039,0.018079589794496087,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,G,H,"B,C"
012,0.18037721767457487,0.8203125975498713,1.9194297398747864,-1.9194297398747864,2.1001969116416603,2.0941738012338975,7.819873100562102,4.894708002682671,0.9735024641209403,0.026497535879059727,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",D
013,0.8081619180662385,0.812660161766003,-1.9194297398747864,-1.9194297398747864,2.203346736695171,2.162148750212415,4.447075581170217,2.978843366187403,0.5057765121719158,0.4942234878280842,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
014,0.6417982535910048,0.7324785371790631,-0.8226127456606228,-1.3710212427677047,2.2644689330772847,2.2101610869063784,4.327727724484194,3.7256376024014712,0.991198983846304,0.008801016153695988,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,E
015,0.6559931554741317,0.6490872581770369,-0.8226127456606228,-0.8226127456606228,2.048582858788803,2.148613821370293,5.0876426785845865,3.845810375327941,0.9670134150784844,0.032986584921515634,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
