repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.5500314916031593,0.5478230451273837,-0.274204248553541,-0.274204248553541,2.1807083073635747,2.2819329624493303,5.346185852341236,4.287642198008539,0.9786441711675736,0.02135582883242636,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,"B,C,D,E",F,H
002,0.5514458579510627,0.6452717070393684,-0.274204248553541,-0.8226127456606228,2.120434059692438,2.2078465676231693,6.19872778934461,4.698073150254728,0.9882907886716511,0.011709211328348908,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
003,0.5484566547726413,0.641024819589354,-0.274204248553541,-0.8226127456606228,2.2519498652254044,2.2774474565384004,4.47060729355184,3.5295161633558663,0.9917464742739063,0.00825352572609373,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,"D,E","B,C",G
004,0.5513571146540863,0.5521264290835768,-0.274204248553541,-0.274204248553541,2.124118569959812,2.092593455122387,6.057153914505744,4.90405240217969,0.9846445430059633,0.015355456994036756,0.0,0.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,H,G,B
005,0.5523017332010198,0.5464119286259028,-0.274204248553541,-0.274204248553541,2.0855391830916346,2.3516431625375844,4.883268934257885,3.974513600156785,0.5527112295568267,0.4472887704431733,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
006,0.5518439681827859,0.5499498566771246,-0.274204248553541,-0.274204248553541,2.1040598064629554,2.184291148072726,4.3856299549813755,3.669131289238377,0.6646022945536337,0.33539770544636627,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F",F
007,0.550820929531989,0.6519706124078961,-0.274204248553541,-0.8226127456606228,2.146653279118888,2.1057743740215162,7.969326036535623,6.129553427627879,0.9579853809972596,0.04201461900274034,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,D,E,"B,C"
008,0.5489354847106083,0.6554243604863231,-0.274204248553541,-0.8226127456606228,2.2298049410627754,2.056495303260093,7.185650999748265,4.8330096183237865,0.9505402368995405,0.04945976310045949,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","B,C"
009,0.551211349359527,0.6511642040686524,-0.274204248553541,-0.8226127456606228,2.1301981975633746,2.11759545860766,6.742821105315321,5.424583862497133,0.9838761251427581,0.01612387485724186,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
010,0.4453769969407819,0.6426817249515964,0.27420424855354075,-0.8226127456606228,1.996387715293408,2.2498120222228213,5.694788461854803,3.677733180961634,0.9697835854299545,0.0302164145700455,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","B,C"
011,0.5528421593826955,0.6488014188976667,-0.274204248553541,-0.8226127456606228,2.0640860272332513,2.152948668669276,3.937551966836172,2.735796640962259,0.9856344636389466,0.014365536361053382,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
