repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.7409348041726681,0.7459806433424714,-1.3710212427677047,-1.3710212427677047,2.1215684366946412,2.0713585676529958,5.189146951073112,3.7014224212925564,0.9828688299643659,0.017131170035634146,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,D
002,0.7209571719508563,0.7346580353351397,-1.3710212427677047,-1.3710212427677047,2.3408757438446615,2.1867681375075043,5.182093859466452,3.7096421380442126,0.9770323252754717,0.022967674724528292,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,"G,H"
003,0.2570983574565889,0.44543833368367375,1.3710212427677044,0.27420424855354075,2.1017715406348407,1.9986461583195285,8.688955248756614,6.572277233815613,0.9807295870665157,0.019270412933484346,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
004,0.4485267437331443,0.4495348744655193,0.27420424855354075,0.27420424855354075,2.119299075503165,2.161870535098324,10.215745787790661,8.804113590328281,0.9817946589095617,0.018205341090438247,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,"B,C","D,E",H
005,0.8014978523895182,0.8187583802444954,-1.9194297398747864,-1.9194297398747864,2.266194849906856,2.1077729400761576,3.2455306233324666,2.2745810689974304,0.9878916389097354,0.012108361090264617,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,"D,E","B,C",H
006,0.5505493172341888,0.5547875844654896,-0.274204248553541,-0.274204248553541,2.158250474987079,1.9903526721157967,9.858064664750984,7.385444439228679,0.9723442303852083,0.02765576961479166,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
007,0.8114076218783937,0.8140673972988224,-1.9194297398747864,-1.9194297398747864,2.173524908142482,2.1494535063452394,2.7057764660113253,1.907422424904511,0.9840756519560655,0.015924348043934455,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,"C,D,E,F,G,H"
008,0.2580806446501336,0.6525616526469615,1.3710212427677044,-0.8226127456606228,2.11162197573833,2.0971875187311695,5.499502070485857,3.903850136789996,0.7897880526613545,0.21021194733864546,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,"B,C,D,E","F,G,H",F
009,0.4398613543553517,0.5601769462789371,0.27420424855354075,-0.274204248553541,1.8120731283688272,1.8109109575682065,11.76841708799936,9.853644610799268,0.7250229324018816,0.27497706759811835,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","B,C"
010,0.5546148128736607,0.5533461949448171,-0.274204248553541,-0.274204248553541,1.9966889886242247,2.0444680540571296,9.459597366584216,6.6794663876909866,0.9742222868762286,0.025777713123771466,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
