repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.8089010664057774,0.7972065584448156,-1.9194297398747864,-1.9194297398747864,2.1965112460753153,2.307881233831949,3.177990549621203,2.5584963957203612,0.7048923839458511,0.2951076160541489,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,F,"B,C,D,E","B,C,D,E,G,H"
002,0.8055572940961176,0.7832830622169782,-1.9194297398747864,-1.9194297398747864,2.2276458459633095,2.4503490621370223,5.455316336871096,3.62466163843631,0.9618012442005004,0.038198755799499585,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
003,0.7949515877003835,0.7829725863577772,-1.9194297398747864,-1.9194297398747864,2.330187639674158,2.453660760541185,4.295931141612669,3.533013863309011,0.5872109264142105,0.4127890735857895,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,F,"B,C,D,E","B,C"
004,0.7903523747739474,0.791272904283492,-1.9194297398747864,-1.9194297398747864,2.3765774342006774,2.3671943356126017,4.615574466460578,2.603514119652188,0.538665622520159,0.46133437747984096,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
005,0.6429581537662581,0.8036488440017606,-0.8226127456606228,-1.9194297398747864,2.245262347147609,2.24566415984158,6.163321097727924,2.5874452269015906,0.5187801610697911,0.481219838930209,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
006,0.7894771336036299,0.7932928259697436,-1.9194297398747864,-1.9194297398747864,2.3855454444778807,2.34677830675431,6.971735783488309,4.4692030903214945,0.5063487087814486,0.49365129121855145,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,F,"B,C","G,H"
007,0.4525545238757778,0.7945633803726327,0.27420424855354075,-1.9194297398747864,2.3001797902923085,2.3340564579444467,6.18154116140254,4.228977889536452,0.9767895795780852,0.02321042042191477,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,E,D,"G,H"
008,0.638473406759215,0.6455118642883597,-0.8226127456606228,-0.8226127456606228,2.321264887231038,2.2040291197945305,4.633830127500746,3.811604826888744,0.5827316849973487,0.4172683150026513,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,F,"B,C,D,E","G,H"
009,0.7959417829364355,0.8035783031664021,-1.9194297398747864,-1.9194297398747864,2.320357763444236,2.2463336879444205,4.868544016530636,2.655330852150481,0.9517887534948402,0.04821124650515984,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
010,0.7938811858793244,0.7987561061970834,-1.9194297398747864,-1.9194297398747864,2.3408757438446615,2.292714843451635,4.037965036461747,1.549267162454956,0.5398103838825944,0.4601896161174056,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,F,"B,C","G,H"
011,0.7707843001900254,0.8033528927890559,-1.9194297398747864,-1.9194297398747864,2.588813412978626,2.248474838139034,3.692042694357023,1.5650587775610714,0.567821753814341,0.43217824618565903,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"A,G,H","B,C,D,E,F",F
012,0.634534887982538,0.6309141939822015,-0.8226127456606228,-0.8226127456606228,2.3920922355038674,2.460881925169116,5.349241140890473,3.262204999562219,0.5069417984617335,0.49305820153826657,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,F,"B,C","G,H"
013,0.6283958740040935,0.7812883176091432,-0.8226127456606228,-1.9194297398747864,2.5109684199557414,2.471734954280196,4.645936820314042,2.365204469863244,0.9158061325461693,0.08419386745383073,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
014,0.6349925930259425,0.6349171270428625,-0.8226127456606228,-0.8226127456606228,2.3836536055555952,2.385041100826477,5.476587416763378,4.250240436652977,0.5413844336546095,0.45861556634539047,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
015,0.6353510623825502,0.7885974201459085,-0.8226127456606228,-1.9194297398747864,2.3770835735811793,2.3946054661145872,6.344342345661714,2.587657766222559,0.6516508187607721,0.3483491812392279,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,F,"B,C,D,E","D,E"
016,0.779378559508646,0.7757027800329599,-1.9194297398747864,-1.9194297398747864,2.4924547793425793,2.5330299251101946,3.99821486705589,3.249364364165999,0.9975941915233,0.002405808476700068,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,G,H,E
017,0.7995397784032839,0.7737872531942503,-1.9194297398747864,-1.9194297398747864,2.2850939007704567,2.554547765400812,5.945373562888214,3.685961337720596,0.5219456640431822,0.4780543359568178,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,F,"B,C","G,H"
018,0.7268086546819128,0.7108177172509573,-1.3710212427677047,-1.3710212427677047,2.2729530988284115,2.466863095884038,3.9847241078682094,3.193559983214402,0.6409647730080774,0.35903522699192253,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,F,"B,C,D,E","B,C,D,E,G,H"
019,0.7960859074394837,0.7807595879627482,-1.9194297398747864,-1.9194297398747864,2.3189315662654972,2.477447145935156,4.074272845801153,2.418038414686498,0.9473752522571971,0.052624747742802874,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
020,0.7882695438246505,0.777712665774132,-1.9194297398747864,-1.9194297398747864,2.397994149252583,2.5107288580203635,2.2240590608528774,1.632162942535735,0.5363898750171456,0.46361012498285437,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,"B,C,D,E","F,G,H",F
021,0.7965063483208767,0.7841043021969747,-1.9194297398747864,-1.9194297398747864,2.3147776326726937,2.4416190856475737,5.8367737103323325,3.64266604706259,0.5356740928537502,0.46432590714624977,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,F,"B,C","G,H"
022,0.8033669666593034,0.783976609629323,-1.9194297398747864,-1.9194297398747864,2.248341075990242,2.4429736594470017,4.9218610209903595,2.974231496275345,0.5025350339254911,0.49746496607450885,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
023,0.7801334145414442,0.7871365183348454,-1.9194297398747864,-1.9194297398747864,2.484236013632475,2.4097546126593636,4.720335539614092,3.3087975367106393,0.9873136797848382,0.01268632021516185,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,"G,H"
024,0.7843718419705805,0.7966776516175559,-1.9194297398747864,-1.9194297398747864,2.438784363762472,2.313087966301675,4.927406684200313,3.0290854925785835,0.9692505632000772,0.030749436799922807,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
025,0.7998794234869269,0.7852494248028403,-1.9194297398747864,-1.9194297398747864,2.2818011616600997,2.4295177280640368,3.863833898066752,2.698569104230587,0.6648924780231449,0.33510752197685517,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,F,"B,C,D,E","G,H"
026,0.5454974530490958,0.6433182796763701,-0.274204248553541,-0.8226127456606228,2.3991226466531903,2.239360811058651,5.7911943484831045,4.227840207290087,0.9591685008339563,0.040831499166043665,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,D,E,F
027,0.7872924348179651,0.7776909407542762,-1.9194297398747864,-1.9194297398747864,2.4081315878416816,2.5109684199557414,3.8584881202072445,2.568440904568891,0.973902663226123,0.026097336773877,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
