repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.6372160598090598,0.6328344884986384,-0.8226127456606228,-0.8226127456606228,2.3434439023173277,2.4239407422221584,4.148800194446379,3.013413713372698,0.6219611698605493,0.3780388301394507,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"B,C",F,"D,E"
002,0.7819562075941484,0.8102145602549737,-1.9194297398747864,-1.9194297398747864,2.4645455894355073,2.1844288322827703,1.8937992675749824,1.6208085452275525,0.9991537177880105,0.0008462822119894092,0.0,0.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,D,E,H
003,0.6294304256114716,0.8096752660106106,-0.8226127456606228,-1.9194297398747864,2.490161090298998,2.1893796972308417,4.3964470417424995,3.274741444311231,0.9969650301717305,0.003034969828269406,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,"B,C","D,E",G
004,0.35541640040621875,0.7849325790569857,0.8226127456606225,-1.9194297398747864,2.2188529177655485,2.432857783036485,5.640507028421603,3.2717734737497923,0.9918339017349063,0.008166098265093723,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,G,H,"B,C"
005,0.7951982278061022,0.7823204097778875,-1.9194297398747864,-1.9194297398747864,2.3277340622720737,2.4606374869340786,4.990330921875374,3.9349045930484152,0.9746692894498603,0.025330710550139704,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
006,0.6347802396036261,0.7906003253550247,-0.8226127456606228,-1.9194297398747864,2.387561753718539,2.374045118687491,3.8773389881010525,2.989481424888556,0.9947699320061741,0.005230067993825821,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,H,G,F
007,0.7882816679083668,0.7807259384772516,-1.9194297398747864,-1.9194297398747864,2.397868727868609,2.4778113068150383,2.376769462143408,1.572453931093324,0.9902364914336744,0.009763508566325596,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,E,D,F
008,0.798514112083172,0.7911729750580871,-1.9194297398747864,-1.9194297398747864,2.2950748181818876,2.3682105169582317,3.476158557972486,2.6690371884761683,0.7130754658917584,0.28692453410824165,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,"B,C,D,E","F,G,H",F
009,0.7755540269150221,0.7802560884892454,-1.9194297398747864,-1.9194297398747864,2.5346916290024972,2.482903951037008,5.127086731598986,3.2724153633610094,0.5834096733579464,0.4165903266420537,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
010,0.7993500668726209,0.7872084489167819,-1.9194297398747864,-1.9194297398747864,2.2869357638486307,2.409005660158707,4.567750848326936,2.119188941731404,0.860088460809568,0.13991153919043198,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
011,0.7954715330842043,0.79116049096743,-1.9194297398747864,-1.9194297398747864,2.3250192011495905,2.3683375089693133,4.2531966135789565,3.07282509819371,0.9886587194625993,0.011341280537400723,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,C,B,F
012,0.4507192574762378,0.6348760170532737,0.27420424855354075,-0.8226127456606228,2.214103800434329,2.385797576322846,5.599216536515547,3.9872961587477107,0.534744229332577,0.4652557706674229,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,0.0,F,"B,C","B,C,D,E,G,H"
013,0.7822178380837765,0.7876531926182517,-1.9194297398747864,-1.9194297398747864,2.4617372678537097,2.4043819645761246,3.229101510164854,2.3743369335006164,0.9672265312220718,0.03277346877792819,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,C,B,"B,D,E,F"
014,0.6303479603123364,0.7960072686414152,-0.8226127456606228,-1.9194297398747864,2.4719782951574074,2.3197096006998255,4.429190910796439,2.9075282710836388,0.9595006354483216,0.04049936455167836,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,E,D,"B,C"
015,0.809376831035045,0.7850732716778739,-1.9194297398747864,-1.9194297398747864,2.1921253462871557,2.4313738806214924,3.789238054198815,2.9610346837898907,0.9894046954483369,0.01059530455166311,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,"G,H"
016,0.6413705078432631,0.7832139810302603,-0.8226127456606228,-1.9194297398747864,2.271629536671791,2.451085381799699,4.706475774040652,2.28730876329206,0.9629148538225187,0.037085146177481224,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,B,C,"D,E"
017,0.7182318035816583,0.7921768122123491,-1.3710212427677047,-1.9194297398747864,2.373665038350127,2.3580289972516657,5.222248434891515,3.89706063093986,0.9936953944305837,0.0063046055694162715,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,H,G,F
018,0.7848857268330393,0.8089455791469442,-1.9194297398747864,-1.9194297398747864,2.433352216083564,2.1961004400657855,3.2081646749043085,2.466548311318763,0.9818085657670652,0.018191434232934834,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,"B,D,E,F,G,H"
019,0.71099634809757,0.7134480930737107,-1.3710212427677047,-1.3710212427677047,2.464545589435507,2.433105012119287,4.909465601263012,3.2366172579081733,0.9127649890414675,0.08723501095853248,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
020,0.7863725350964201,0.779422797077171,-1.9194297398747864,-1.9194297398747864,2.4177290033902854,2.4919720728832555,4.677150390662924,3.5191006173168615,0.891313989255399,0.10868601074460106,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
021,0.7798996570753342,0.8088862329620825,-1.9194297398747864,-1.9194297398747864,2.4867770608512405,2.19664816433919,3.664341727775889,2.9012661880961086,0.9726562882296235,0.02734371177037653,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,F,"B,C,D,E","G,H"
022,0.7195447719921774,0.7220892629735205,-1.3710212427677047,-1.3710212427677047,2.3577738959367793,2.3274756405047192,5.879884684117097,4.2467131148773385,0.5465748231099281,0.45342517689007183,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"B,C",F,"D,E"
023,0.7812206570370999,0.7795556336257127,-1.9194297398747864,-1.9194297398747864,2.4724649050627416,2.4905233921642433,3.9240493692671348,2.5944220519549885,0.9371787704174308,0.06282122958256924,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
024,0.7143995428584345,0.7932673232625217,-1.3710212427677047,-1.9194297398747864,2.4210853217799535,2.3470346031900395,3.6637966405867064,1.8054104274022682,0.9828056490888155,0.017194350911184497,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,C,B,"D,E"
025,0.7265405236506356,0.7755327957795859,-1.3710212427677047,-1.9194297398747864,2.2759943708058343,2.534928926351611,3.2656006666089428,2.441198090980296,0.9947600640985542,0.00523993590144582,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,E
026,0.7839998139130175,0.7846401234966448,-1.9194297398747864,-1.9194297398747864,2.442727429172784,2.4359463431007997,4.420495811966551,3.1801656203901687,0.5710838436144705,0.4289161563855295,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,"B,C,D,E","G,H",F
027,0.784546723844303,0.7781591350207209,-1.9194297398747864,-1.9194297398747864,2.436933855594228,2.5058127911639563,3.4767689401198822,2.3534862458242616,0.5235347388623321,0.4764652611376679,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
028,0.7206015323990413,0.7931017137632217,-1.3710212427677047,-1.9194297398747864,2.345111697165072,2.3486998483083372,3.9973358571394413,2.9477464180235318,0.9889938795290127,0.011006120470987209,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,D,E,"B,C"
029,0.7949645537336345,0.7810967369285189,-1.9194297398747864,-1.9194297398747864,2.330058568433597,2.4738025887528488,3.760932808388564,2.4585194599320355,0.9202613474498271,0.07973865255017291,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
030,0.8008776547850751,0.8068442989293557,-1.9194297398747864,-1.9194297398747864,2.272159054053499,2.215597477081775,3.889643032128566,2.407812503587353,0.6233526647959073,0.3766473352040927,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,F,"B,C,D,E","G,H"
031,0.7874005226912872,0.7745088403655587,-1.9194297398747864,-1.9194297398747864,2.4070073141821386,2.546411303445652,1.989185757175375,1.7037003769572947,0.9944753356624257,0.005524664337574214,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"D,E","B,C",B
