repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.8093619311861205,0.81628448135885,-1.9194297398747864,-1.9194297398747864,2.192262538473433,2.129633382971036,4.145085691540091,2.4149849403306454,0.9684283545093533,0.03157164549064673,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
002,0.35615301262673776,0.8194101340090769,0.8226127456606225,-1.9194297398747864,2.230748888042703,2.1020577100882245,5.4061367645745175,2.283735746165396,0.8333276675298347,0.16667233247016539,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,B,C,"D,E"
003,0.8025119255126589,0.8081913854483418,-1.9194297398747864,-1.9194297398747864,2.256486056528661,2.2030737242739886,3.456354000957743,2.7980856880991745,0.9828766061374218,0.01712339386257817,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,C,B,F
004,0.8095408669377,0.8046414533073625,-1.9194297398747864,-1.9194297398747864,2.1906156651684014,2.2362697188932947,3.1076469668820503,2.4926671125901603,0.9561776160113408,0.04382238398865925,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,E,D,"B,C"
005,0.8128139108276746,0.8060615443674503,-1.9194297398747864,-1.9194297398747864,2.1607573164173535,2.222915514242195,4.728708977673173,3.364129341678864,0.9713245321182654,0.02867546788173454,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
006,0.8027914928032431,0.8100344929093335,-1.9194297398747864,-1.9194297398747864,2.25381881439487,2.1860803664140636,3.8383983332733833,3.2557802829827907,0.9867539039075285,0.013246096092471533,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,G,H,"D,E"
007,0.7472994894852523,0.8115139788167033,-1.3710212427677047,-1.9194297398747864,2.0585417131946593,2.172556098240042,4.471742553344811,2.981102505189015,0.5528981825914601,0.4471018174085399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,"B,C,D,E",F,"G,H"
008,0.7987830298037668,0.8118641798899062,-1.9194297398747864,-1.9194297398747864,2.292452474068908,2.1693698194484567,3.406045712153333,1.7726673752062598,0.8364627324458188,0.16353726755418116,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
009,0.8127062635059872,0.8065537117466582,-1.9194297398747864,-1.9194297398747864,2.1617314141139072,2.2183106760864435,2.016384696692441,1.5009743890395104,0.547936760629367,0.45206323937063303,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
010,0.8158247909233538,0.8109227555989127,-1.9194297398747864,-1.9194297398747864,2.13372490140768,2.1779482653673243,1.706805375847591,1.3709674233763118,0.5223707978519132,0.47762920214808674,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,F,"G,H","D,E"
011,0.5513775531122244,0.8112407019781034,-0.274204248553541,-1.9194297398747864,2.12326886585089,2.1750464518417,5.027182848186652,2.80482399337765,0.8146796903748743,0.18532030962512566,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,E,D,"B,C"
012,0.8075303422267879,0.8183206079607299,-1.9194297398747864,-1.9194297398747864,2.2092083432214795,2.11162197573833,3.054149515493375,2.2186924051199943,0.9809427355453506,0.019057264454649395,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,"G,H"
013,0.8170176257854633,0.8360698023325612,-1.9194297398747864,-1.9194297398747864,2.12312721543772,1.9617392927276487,4.227186448247124,2.7434362360458957,0.8965864743473227,0.1034135256526773,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
014,0.8071648713607205,0.8097948741015168,-1.9194297398747864,-1.9194297398747864,2.2126091154436556,2.188280473013325,3.9919502453036637,1.5584923983714076,0.8754212825474946,0.12457871745250533,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
015,0.7229830707677826,0.811757476215583,-1.3710212427677047,-1.9194297398747864,2.316985337163698,2.170340051662324,4.9614342550558685,2.37743133219547,0.8202598272780617,0.17974017272193837,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
