repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.45440518825296117,0.6301875232971974,0.27420424855354075,-0.8226127456606228,2.393977405814196,2.4751395494948722,7.038320871508212,5.472727287566899,0.9886627131124772,0.011337286887522816,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"D,E","B,C",B
002,0.7895262374609204,0.8018578920586068,-1.9194297398747864,-1.9194297398747864,2.385041100826477,2.2627416997969516,4.912425219543678,3.4323409182079976,0.9768181460336235,0.023181853966376474,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",D
003,0.546000374005995,0.6245086873112317,-0.274204248553541,-0.8226127456606228,2.372777947463673,2.5921802592104966,8.456238206547656,5.859842635134316,0.8917641290199728,0.1082358709800272,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
004,0.7837448728752453,0.7817519502248625,-1.9194297398747864,-1.9194297398747864,2.4454345985815786,2.4667411761421554,3.776403612361542,2.5983561654406424,0.9653371600808173,0.03466283991918275,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
005,0.07872327816437348,0.28512493021701585,3.5646552311960313,1.3710212427677044,2.521486612465373,2.415115308818031,8.29772469714711,5.779311840773009,0.9803354702580771,0.01966452974192294,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,"G,H"
006,0.5463742852400303,0.5463868228564139,-0.274204248553541,-0.274204248553541,2.353560732231218,2.352921715974366,7.700858419522592,5.1058938444219475,0.6017536150975218,0.3982463849024782,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"A,G,H","B,C,D,E,F",F
007,0.7877375609143942,0.8043000668730238,-1.9194297398747864,-1.9194297398747864,2.4035062107810647,2.2394951095871267,6.897482274922247,5.333537054245639,0.9813024369021248,0.01869756309787521,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,D,E,"B,C"
008,0.7854612312394713,0.7855083621084882,-1.9194297398747864,-1.9194297398747864,2.4272884713828855,2.4267928029130696,3.537383769649787,2.5472849379811553,0.9892541383993442,0.01074586160065587,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"D,E","B,C",C
009,0.7946150549926403,0.786218079053884,-1.9194297398747864,-1.9194297398747864,2.3335409861055756,2.4193455897632243,5.533340915471686,4.1663859584344936,0.6851295744504161,0.3148704255495839,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,F,"B,C,D,E","B,C,D,E,G,H"
010,0.7923914366243212,0.8103648483175181,-1.9194297398747864,-1.9194297398747864,2.355859755581796,2.1830515994163493,3.7669143006962873,2.7030263491433577,0.9898506404584395,0.010149359541560446,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"D,E","B,C",C
011,0.7997162536607609,0.7949126996020595,-1.9194297398747864,-1.9194297398747864,2.283382269018081,2.3305748105067163,4.644915584461682,3.206192683617389,0.5577413226772452,0.44225867732275476,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,F,"B,C,D,E","D,E"
012,0.793740176875479,0.8016777156446829,-1.9194297398747864,-1.9194297398747864,2.3422885794610533,2.2644689330772843,4.327022805981848,3.260745095384864,0.9937226361916356,0.0062773638083644,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,E
013,0.7768045037778627,0.8008501767292976,-1.9194297398747864,-1.9194297398747864,2.5207708571557452,2.2724237664740454,3.4861445333509886,2.5016476858651253,0.7791519770092342,0.2208480229907658,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,F,"B,C,D,E","D,E"
014,0.8051699479611484,0.8096603244183183,-1.9194297398747864,-1.9194297398747864,2.231288107022791,2.189517061455793,4.142103021264957,2.439762111297126,0.5131090525293178,0.4868909474706822,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,F,"B,C,D,E","B,C"
015,0.021088344282379205,0.7918871711519628,4.661472225410195,-1.9194297398747864,2.2942884296653365,2.3609606812367416,7.958001902390272,3.2953304382991786,0.5917386943660922,0.40826130563390783,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,"B,C","D,E,F","D,E"
016,0.36632008316024006,0.7977782174271262,0.8226127456606225,-1.9194297398747864,2.40800669446775,2.3022708632607816,8.331431519140544,3.752043900198373,0.5431161651381775,0.45688383486182255,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,F,"G,H","D,E"
017,0.7990256614625474,0.7791025411324259,-1.9194297398747864,-1.9194297398747864,2.2900897969720493,2.4954695792681236,4.2958459888862865,3.3315731395731585,0.9904169018622296,0.00958309813777034,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,H,G,"B,C"
018,0.7951202762948799,0.7811305173864822,-1.9194297398747864,-1.9194297398747864,2.3285091554937125,2.4734378376749437,4.430208702492305,3.470293015250875,0.9899387176112034,0.010061282388796553,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,B,C,"D,E"
019,0.7098201079236236,0.7957063846657055,-1.3710212427677047,-1.9194297398747864,2.479873875036838,2.322689651685112,4.786902454772941,3.29417682869867,0.9660560399246543,0.03394396007534574,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,B,C,"C,D,E,F"
020,0.7897967459655343,0.8058883860340688,-1.9194297398747864,-1.9194297398747864,2.3822653021703535,2.224538475408197,3.918425876025393,2.5444176374126957,0.6364815606013311,0.3635184393986689,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,F,"B,C,D,E","G,H"
021,0.633083800252593,0.7867179747212345,-0.8226127456606228,-1.9194297398747864,2.419221275317197,2.4141188713093698,3.9450755073679855,3.01397800628033,0.9956793598228061,0.004320640177193882,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,"D,E","B,C",G
022,0.7970873141861436,0.8004799379143894,-1.9194297398747864,-1.9194297398747864,2.309053772286013,2.2759943708058343,4.897183710977481,3.32758998324017,0.9903524755057522,0.009647524494247755,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,E
