repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.8066843769472267,0.8151781657950228,-1.9194297398747864,-1.9194297398747864,2.217090147423985,2.139496111008981,5.342097400707771,3.9031488876621143,0.985451767588556,0.01454823241144403,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,G,H,F
002,0.7965721999837843,0.8149268604253396,-1.9194297398747864,-1.9194297398747864,2.314127906993217,2.1417440718192564,3.8616802676851028,3.1648286167187387,0.5100102248939141,0.4899897751060859,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,F,"B,C","G,H"
003,0.7294100229250963,0.8132301292114628,-1.3710212427677047,-1.9194297398747864,2.243788418315196,2.156995961736453,4.3145970298276515,2.9116307316757077,0.946358217180472,0.053641782819528076,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,"G,H"
004,0.3589046775944539,0.7473297078432922,0.8226127456606225,-1.3710212427677047,2.2762586372068188,2.0582494934879993,5.887260439650538,4.114509352748277,0.9460308317462743,0.05396916825372564,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,"G,H"
005,0.8195736734307788,0.8070919285261932,-1.9194297398747864,-1.9194297398747864,2.100626472971186,2.2132886428437994,3.903487570959135,2.709908849418233,0.625712129853458,0.374287870146542,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,F,"G,H","D,E"
006,0.7381456243927408,0.7357642914423027,-1.3710212427677047,-1.3710212427677047,2.1501529933325303,2.1750464518417,3.1348216481659916,2.5138077609430782,0.9633057596710486,0.036694240328951404,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,E,D,F
007,0.6467572146439815,0.7385110679515172,-0.8226127456606228,-1.3710212427677047,2.18442883228277,2.146373055466612,5.401137241917183,3.977500561945622,0.9815876956168138,0.01841230438318619,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",D
008,0.8123073678157882,0.8174341882014162,-1.9194297398747864,-1.9194297398747864,2.1653456547422802,2.1194409817657025,3.183991625888874,2.388188618799761,0.9762782651611761,0.023721734838823883,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
009,0.4475936785394017,0.6506654708037223,0.27420424855354075,-0.8226127456606228,2.081352943445192,2.1249679343003054,7.964666594571687,5.647973267368579,0.8704228394675,0.12957716053249996,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
010,0.736461982294046,0.7470581367526533,-1.3710212427677047,-1.3710212427677047,2.1677055539028007,2.0608779791906113,5.371158250093841,3.033090804144372,0.7375311723512673,0.2624688276487327,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,A,"B,C,D,E,F,G,H","B,C"
