repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.5456975941300739,0.7280329908000379,-0.274204248553541,-1.3710212427677047,2.3885692700641385,2.259150149612955,4.663317942387562,3.7571446243212825,0.9889115109107596,0.011088489089240438,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,B,C,F
002,0.7993636060676015,0.795315268071699,-1.9194297398747864,-1.9194297398747864,2.2868042513976845,2.3265709382752684,4.596954367569734,3.362657352816219,0.909597620752155,0.09040237924784505,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,A,"B,C,D,E,F,G,H","B,C"
003,0.4543143930340441,0.544837499397947,0.27420424855354075,-0.274204248553541,2.389198752027911,2.434587859394846,7.1608924074779585,4.485937478058951,0.5249493915102985,0.47505060848970143,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,F,"G,H","D,E"
004,0.4538620144737214,0.4531549381276747,0.27420424855354075,0.27420424855354075,2.365669245148951,2.329800404500786,8.738617368222268,5.442485785424536,0.8703766684253774,0.12962333157462258,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
005,0.5453467173249216,0.807985285452532,-0.274204248553541,-1.9194297398747864,2.407132259408633,2.20498410135267,6.605256230903676,3.4621074816550776,0.5075293982693244,0.4924706017306756,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
006,0.7904514805673137,0.7911480084451604,-1.9194297398747864,-1.9194297398747864,2.375564831924544,2.368464494171355,5.911469833253586,4.391163011025492,0.9618951785659835,0.03810482143401651,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
007,0.6297097416169933,0.7218046191410381,-0.8226127456606228,-1.3710212427677047,2.484599179486857,2.3308328886660266,4.205256934798671,3.167024244728674,0.993708027267307,0.006291972732693017,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,H,G,F
008,0.7980853100383786,0.8109832442214322,-1.9194297398747864,-1.9194297398747864,2.299264347862894,2.177395837136404,3.6468847120489514,2.2297912514514597,0.7879455868495242,0.21205441315047585,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,A,"B,C,D,E,F,G,H","G,H"
009,0.7918745971346581,0.7971402943721275,-1.9194297398747864,-1.9194297398747864,2.361088063183002,2.3085327176088866,2.8957363201550383,2.4191189276682117,0.6718277086763301,0.3281722913236699,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,F,"B,C,D,E","B,C,D,E,G,H"
010,0.7879427580597651,0.7894157881127546,-1.9194297398747864,-1.9194297398747864,2.4013780504854663,2.3861757241381367,6.614047096854043,4.695806265142854,0.5791815698083581,0.4208184301916419,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,F,"G,H","D,E"
