repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.6498889293917764,0.7463083951823274,-0.8226127456606228,-1.3710212427677047,2.136542073088003,2.0681618005085345,5.299606438704954,3.972183784399105,0.9826279268477973,0.01737207315220271,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,B
002,0.7355810164248386,0.8233690174183292,-1.3710212427677047,-1.9194297398747864,2.176981423967772,2.0677254947899897,3.872393997341045,2.7995509141667374,0.8997120086271434,0.10028799137285664,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,E,D,F
003,0.8156351380659161,0.8092874631668452,-1.9194297398747864,-1.9194297398747864,2.1354156504062614,2.1929483706624224,3.3560678454180093,2.851699123786184,0.5257126482969494,0.47428735170305064,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
004,0.8083536024504814,0.8179329293618063,-1.9194297398747864,-1.9194297398747864,2.201571550786637,2.1150374603412136,2.825552471689195,2.3935849868062813,0.9257744303988436,0.07422556960115645,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","B,C"
005,0.8169536792224252,0.7986215943387716,-1.9194297398747864,-1.9194297398747864,2.12369376040189,2.294026240254771,3.2498499794596523,2.5079866966502165,0.984622279844722,0.015377720155278007,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,C,B,"G,H"
006,0.8122002243946627,0.8291878031261484,-1.9194297398747864,-1.9194297398747864,2.166317689266065,2.0184114948161618,3.84049309188148,3.125852272757267,0.9602185854105001,0.039781414589499936,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,D,E,F
007,0.6414889379711409,0.8200000075696064,-0.8226127456606228,-1.9194297398747864,2.26964274622433,2.0969006846302958,5.723038429422788,3.373399336463768,0.5599707668862159,0.440029233113784,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
008,0.8154931142112094,0.8291878031261485,-1.9194297398747864,-1.9194297398747864,2.1366828341694943,2.0184114948161613,4.539953942392292,3.2656163215376477,0.972196653741591,0.027803346258409,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
009,0.7980853100383786,0.8267023873186001,-1.9194297398747864,-1.9194297398747864,2.299264347862894,2.0393128726316614,2.9372349204016626,2.4026600250502606,0.9915923026483267,0.008407697351673356,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,"D,E","B,C",H
010,0.7300408682162643,0.8148954879718395,-1.3710212427677047,-1.9194297398747864,2.236807606987397,2.142024901043806,4.303664027214296,3.021898034692714,0.9507694163126494,0.04923058368735054,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,"G,H"
