repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.5493651811742163,0.6533605290045843,-0.274204248553541,-0.8226127456606228,2.21029715962234,2.085683386319678,14.16874998505865,9.6724629618032,0.9857015666789276,0.014298433321072347,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
002,0.5495506498678873,0.6335534034317349,-0.274204248553541,-0.8226127456606228,2.2019813360951255,2.410378561975291,12.801771552894232,8.537845232256428,0.983511089316607,0.01648891068339302,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
003,0.4496956061543844,0.6425441100231081,0.27420424855354075,-0.8226127456606228,2.168815206165854,2.252083413030724,12.908785392887136,8.50261284687771,0.9814701601047805,0.01852983989521955,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
004,0.5478202965303103,0.6399033026391947,-0.274204248553541,-0.8226127456606228,2.2820647556263993,2.296515831081077,17.497010355428138,10.619959252603344,0.9806414218592234,0.01935857814077657,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
005,0.5502150522315682,0.6471202067996974,-0.274204248553541,-0.8226127456606228,2.1726945261033346,2.1787766450861663,11.888174605288308,8.753761636077574,0.9899071450528181,0.010092854947181928,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
006,0.5495018001749351,0.6449391734730653,-0.274204248553541,-0.8226127456606228,2.204165571063492,2.2131527540551623,11.33599386205136,7.048454692872898,0.9850524719331005,0.014947528066899437,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
007,0.5498374805665973,0.6431133296048746,-0.274204248553541,-0.8226127456606228,2.1892423243869583,2.2427158616485996,10.005630804554908,7.386367304439002,0.9874584268542778,0.012541573145722226,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
008,0.5475019458218391,0.6393260510391613,-0.274204248553541,-0.8226127456606228,2.2974323686937557,2.3064473217743986,14.264372455025603,9.656819560310929,0.984414759356467,0.015585240643532961,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
009,0.35078311258785366,0.5504845170476869,0.8226127456606225,-0.274204248553541,2.1466532791188886,2.161035674848965,14.441165277033052,10.322047184524548,0.9836777888430251,0.01632221115697484,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
010,0.3660726802942856,0.6406583462556207,0.8226127456606225,-0.8226127456606228,2.4033810770462005,2.2836456804821883,12.594733600393145,8.27797129408478,0.9788863880159402,0.021113611984059793,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
