repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.8108169825385543,0.8035219048451854,-1.9194297398747864,-1.9194297398747864,2.1789146777541166,2.246869166781096,3.776846692149276,2.2280433751918007,0.9484442616400772,0.05155573835992281,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,F,"B,C,D,E","G,H"
002,0.8007815135974685,0.7913104036599454,-1.9194297398747864,-1.9194297398747864,2.2730854126567874,2.366813155126148,3.8988430530137244,2.691583142152204,0.9492816247759466,0.05071837522405337,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
003,0.8059316489067563,0.7999338710592501,-1.9194297398747864,-1.9194297398747864,2.22413284614324,2.28127388235516,2.895981873317755,2.321681043478719,0.9675653236609226,0.03243467633907742,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,A,"B,C,D,E,F,G,H","B,C"
004,0.8063073406487333,0.8123992898530663,-1.9194297398747864,-1.9194297398747864,2.220614288783369,2.164512134859697,4.592669507557475,3.3920108017232113,0.9393381585078632,0.06066184149213682,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
005,0.8029035306713239,0.811970989448035,-1.9194297398747864,-1.9194297398747864,2.252751033302417,2.168399153112277,4.3933226217211905,3.3148691111249926,0.9788708558042947,0.021129144195705316,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,A,"B,C,D,E,F,G,H",E
006,0.8185473844167933,0.8054998192278053,-1.9194297398747864,-1.9194297398747864,2.1096270560905945,2.2281858158769396,4.151660023951563,3.0515301392813545,0.8334924002372909,0.16650759976270912,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,A,"B,C,D,E,F,G,H","B,C"
007,0.8015393315450081,0.8064521950722463,-1.9194297398747864,-1.9194297398747864,2.265796678094961,2.2192595120793968,3.8075592062761885,2.6432721676990814,0.9291348428130053,0.07086515718699468,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
008,0.8033669666593034,0.8062349880510438,-1.9194297398747864,-1.9194297398747864,2.248341075990242,2.221291367278471,3.2519735016963627,2.1629889828175988,0.978958683213384,0.02104131678661608,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,F,"B,C,D,E",E
009,0.7964273827145073,0.8059893604268553,-1.9194297398747864,-1.9194297398747864,2.3155570628421556,2.2235918920196744,3.4697303240824207,2.678474825956802,0.8928816044664559,0.10711839553354406,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
010,0.8187421354876694,0.8055429224303533,-1.9194297398747864,-1.9194297398747864,2.107915622285837,2.22778085071153,3.2842718846622514,2.644380044770412,0.9788191087569859,0.021180891243014106,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,B,C,"D,E"
