repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.8050983738429747,0.8091089519705079,-1.9194297398747864,-1.9194297398747864,2.231961947556083,2.1945934934524334,4.476480283301029,2.784523758065944,0.8493336031385547,0.15066639686144534,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"B,C",F,"D,E"
002,0.19202942066191744,0.716300484660916,1.9194297398747864,-1.3710212427677047,2.205120493528061,2.397366976716879,8.734056254502692,6.011860695020811,0.9748446691603398,0.025155330839660196,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,H,G,"D,E"
003,0.2635380177059539,0.5500157614935742,1.3710212427677044,-0.274204248553541,2.1677055539028007,2.1813977722097135,7.442972028817444,4.830665318733187,0.6730154446229532,0.32698455537704685,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
004,0.44685488120174743,0.8123226827149488,0.27420424855354075,-1.9194297398747864,2.0522498199069883,2.1652067570446647,7.42882047426573,3.5471887828461486,0.8255076195122681,0.1744923804877318,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
005,0.742018469735124,0.7368064998525865,-1.3710212427677047,-1.3710212427677047,2.1106247516091674,2.1640952545294043,5.292565882967377,3.843812552164579,0.8555985160123986,0.14440148398760147,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
006,0.8065101926308127,0.8241676205457279,-1.9194297398747864,-1.9194297398747864,2.2187173697695903,2.0608779791906113,4.5613505185773935,3.071666496776938,0.9682802595944854,0.0317197404055146,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,E,D,"G,H"
007,0.8073547586110955,0.8120320710849696,-1.9194297398747864,-1.9194297398747864,2.2108413667362425,2.1678442914979956,2.92566763549096,2.5296418550245354,0.9841911483619524,0.015808851638047593,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,G,H,"D,E"
008,0.8063507760716488,0.797392327806122,-1.9194297398747864,-1.9194297398747864,2.22020794257445,2.3060561001073023,4.589467604013744,2.4756031136538064,0.886487698665594,0.11351230133440607,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
009,0.6527701499295946,0.7377415233992661,-0.8226127456606228,-1.3710212427677047,2.0941738012338975,2.1543451458665563,6.15902795148274,5.293321659798329,0.9854579935047633,0.014542006495236712,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,F,"B,C,D,E",D
010,0.8235893421664402,0.8036629578974703,-1.9194297398747864,-1.9194297398747864,2.0658337718539523,2.245530230265803,5.270773330540383,3.8513193895223115,0.8629212633624046,0.1370787366375954,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,A,"B,C,D,E,F,G,H","B,C"
011,0.8075889348927356,0.8023306095980146,-1.9194297398747864,-1.9194297398747864,2.2086637337362607,2.2582180745402884,5.157968513488531,3.4239493698443644,0.6914942725975596,0.3085057274024404,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"B,C",F,"D,E"
012,0.7281161071528377,0.8241676205457279,-1.3710212427677047,-1.9194297398747864,2.258218074540288,2.0608779791906113,4.462855672710471,2.6032275789158263,0.6855217146492147,0.3144782853507853,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,"B,C","D,E,F","D,E"
013,0.7969682096254843,0.8179651839001505,-1.9194297398747864,-1.9194297398747864,2.3102257156266903,2.114753047314938,3.6996253621404156,2.9408373291536174,0.5589634927084961,0.44103650729150384,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
014,0.6419496819611062,0.8035924075157579,-0.8226127456606228,-1.9194297398747864,2.261944070361512,2.246199798289231,6.534651343743479,4.033434627047118,0.8920425166235886,0.10795748337641148,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
