repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.8089455791469442,0.8064956902496281,-1.9194297398747864,-1.9194297398747864,2.1961004400657855,2.2188529177655485,5.262887460472937,2.5204195283143767,0.8964779386814944,0.10352206131850565,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
002,0.8120931873816702,0.8126908940722095,-1.9194297398747864,-1.9194297398747864,2.1672892878300427,2.1618705350983234,2.4810210485582154,1.6140147063766093,0.6056400029742237,0.39435999702577623,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
003,0.8088565722769849,0.8160781743387009,-1.9194297398747864,-1.9194297398747864,2.1969219752675633,2.1314684831676116,3.313933568683775,2.317946530028206,0.5249015843578653,0.47509841564213473,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,F,"D,E","B,C,D,E,G,H"
004,0.3469605232036105,0.8132455755113788,0.8226127456606225,-1.9194297398747864,2.0902926369938424,2.156856526333628,5.631710959756974,2.5732719716147567,0.9160837758340977,0.08391622416590225,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
005,0.7379702632131798,0.8285835374864303,-1.3710212427677047,-1.9194297398747864,2.151970595433176,2.0234712971093907,4.038681213199657,2.808150448352026,0.9845063411201808,0.015493658879819289,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,G,H,"B,C"
006,0.8310560388611556,0.8223409124519603,-1.9194297398747864,-1.9194297398747864,2.0028551049510717,2.0765790259770553,2.5883967308764046,1.7558082362744538,0.9621186541633069,0.037881345836693066,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
007,0.8204279841462305,0.8194918735666508,-1.9194297398747864,-1.9194297398747864,2.093168264487746,2.10134221338276,2.1962632160200415,1.7902434963684108,0.979801700090175,0.020198299909824975,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",E
008,0.8136479547583547,0.8089604208655548,-1.9194297398747864,-1.9194297398747864,2.153228036563616,2.195963487651318,3.586555649864138,2.4642532749267536,0.978049674964728,0.02195032503527194,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,"G,H"
009,0.8015116769262951,0.8033247507524974,-1.9194297398747864,-1.9194297398747864,2.2660621337432385,2.2487423385668603,2.4772280051762845,1.665995735604668,0.5150320790908477,0.4849679209091523,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,2.0,0.0,4.0,F,"B,C,D,E,G,H","D,E"
010,0.7297976243291423,0.8084126519550152,-1.3710212427677047,-1.9194297398747864,2.2394951095871267,2.201025051696478,4.662298935249206,2.512631777305386,0.5119391371072297,0.4880608628927703,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
