repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.18644503475604718,0.27692806873011494,1.9194297398747864,1.3710212427677044,2.1540659228538,2.315946679558143,17.131251370320697,12.296628885509309,0.9834595570135776,0.016540442986422387,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
002,0.5505104072051392,0.5499279462309463,-0.274204248553541,-0.274204248553541,2.1599220258830485,2.1852547553694186,10.600530520248382,8.576202821393007,0.9920842155812096,0.007915784418790357,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
003,0.5502692385166112,0.5517915161663434,-0.274204248553541,-0.274204248553541,2.170340051662324,2.1062027978245363,10.564417035378426,8.195163302022559,0.9928546618717152,0.007145338128284756,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
004,0.5503909978696027,0.6513767011056595,-0.274204248553541,-0.8226127456606228,2.1650678504362113,2.1144685960328236,11.054851735830251,8.624805901989085,0.9880396509169097,0.01196034908309028,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
005,0.5478202965303103,0.643162437493345,-0.274204248553541,-0.8226127456606228,2.282064755626399,2.241911107411226,14.719588617655763,11.498750814501125,0.9876091655853808,0.012390834414619158,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
006,0.5493924144829383,0.6413547396005806,-0.274204248553541,-0.8226127456606228,2.2090722034374513,2.271894310789675,8.671477474999534,6.555922282658024,0.9916827827181736,0.008317217281826437,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
007,0.5478038148942169,0.6399033026391947,-0.274204248553541,-0.8226127456606228,2.2828553549072192,2.296515831081077,13.232770256873803,8.566264640686155,0.9805073611064498,0.019492638893550202,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
008,0.18750870970347316,0.2661775759940818,1.9194297398747864,1.3710212427677044,2.163678293877926,2.1956895571958577,17.610101327550012,12.423720344360962,0.9778561316350771,0.02214386836492288,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",E
009,0.268346693139121,0.20003889433514407,1.3710212427677044,1.9194297398747864,2.219123988918935,2.281010196995399,19.617157967392846,15.420010388339689,0.9867238600458501,0.013276139954149942,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,6.0,"B,C","D,E",H
010,0.2713593720089037,0.6446257927564628,1.3710212427677044,-0.8226127456606228,2.252350484886158,2.2181750949552415,14.113139962740288,11.113217313835742,0.9905919798126364,0.009408020187363695,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
