repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
039,0.8222067748257315,0.8074717819768797,-1.9194297398747864,-1.9194297398747864,2.0777373465390188,2.209752818483775,4.336441529478691,2.6252733096576275,0.981626206972148,0.018373793027851974,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,H,G,"B,C"
040,0.5473731672781854,0.6441636872563438,-0.274204248553541,-0.8226127456606228,2.3037073749009283,2.225619792023474,5.230652477767792,4.3618604401051515,0.9899938626838136,0.010006137316186344,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,C
041,0.8041014383307925,0.817498415053614,-1.9194297398747864,-1.9194297398747864,2.2413744440624455,2.1188732996926394,5.201634578046683,2.5447948335675252,0.798270124741455,0.20172987525854508,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
042,0.8299745283966038,0.7967172242435301,-1.9194297398747864,-1.9194297398747864,2.0118446254600473,2.3126978679826347,4.2111648398728345,2.8246965670568636,0.9140170289143298,0.08598297108567025,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
043,0.8087232014412755,0.8153197800725077,-1.9194297398747864,-1.9194297398747864,2.198153702371178,2.138230594484132,1.0057591706560602,0.8061875790380112,0.7617589461431435,0.23824105385685643,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,"D,E","B,C,F","B,C"
044,0.34427094967124805,0.8031139275819466,0.8226127456606225,-1.9194297398747864,2.0522498199069887,2.250747578395705,5.131370880929832,1.7857130831539292,0.778746082721659,0.22125391727834098,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
045,0.7322024884170857,0.7953022568950407,-1.3710212427677047,-1.9194297398747864,2.2131527540551623,2.326700202988443,5.63675051847088,4.0799388451421,0.9188404451286195,0.0811595548713805,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,A,"B,C,D,E,F,G,H","D,E"
046,0.8127062635059872,0.8121696315402958,-1.9194297398747864,-1.9194297398747864,2.1617314141139072,2.1665953333158137,3.972556514214662,2.97864559268499,0.9860995583412433,0.01390044165875666,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",D
047,0.6420295760590446,0.815856431757479,-0.8226127456606228,-1.9194297398747864,2.260614062561237,2.1334429796384096,6.4341632008161875,4.144781350405574,0.5025693438626839,0.4974306561373161,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,2.0,4.0,F,"G,H","B,C"
048,0.8156667240216596,0.817257757528258,-1.9194297398747864,-1.9194297398747864,2.135133951882457,2.121001324031022,3.182374216301102,2.501984518943595,0.9716820860050636,0.02831791399493647,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,H,G,"D,E"
049,0.8174181373464919,0.8022470320750704,-1.9194297398747864,-1.9194297398747864,2.1195828785276043,2.259017019576621,4.868203110360231,2.9014251655056356,0.8838103911577105,0.11618960884228945,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
050,0.8138031147830621,0.8107565876111873,-1.9194297398747864,-1.9194297398747864,2.151830834394196,2.179466721005375,3.4429998629899656,2.39993923564896,0.8794312131907867,0.12056878680921336,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
051,0.5485628057331513,0.44896327793004764,-0.274204248553541,0.27420424855354075,2.2470030165513735,2.137527206000189,6.45684616211118,4.154217479790958,0.5469725012754545,0.45302749872454545,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,F,"G,H","D,E"
052,0.8045560022038931,0.7937658001470334,-1.9194297398747864,-1.9194297398747864,2.237076502535281,2.3420317636519967,2.3566812018487995,1.0926860478489584,0.8141105690052897,0.18588943099471036,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,"D,E","B,C",F
053,0.8141141022695844,0.8008501767292977,-1.9194297398747864,-1.9194297398747864,2.1490337048686907,2.272423766474045,2.484224406566143,1.9372733581397827,0.9861821052244805,0.013817894775519535,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,H,G,"B,C"
054,0.8113013701142464,0.7970211277559487,-1.9194297398747864,-1.9194297398747864,2.1744932864075657,2.3097049253325106,3.5141244324713417,2.1953533523261406,0.8873191278817142,0.11268087211828581,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
055,0.8092874631668452,0.8080294160370269,-1.9194297398747864,-1.9194297398747864,2.1929483706624224,2.204574874196802,3.8405292553416546,2.369389836487112,0.8523893553115864,0.14761064468841353,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","D,E,F,G,H"
056,0.7515444279488559,0.8223912554714033,-1.3710212427677047,-1.9194297398747864,2.018113464324346,2.0761444891552276,3.435769644870024,1.8133022092694147,0.9281516232647613,0.07184837673523875,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,"G,H"
057,0.7391238655421178,0.8053706156726003,-1.3710212427677047,-1.9194297398747864,2.14005832258379,2.2294002700075577,3.3656961604113382,2.6518488566363208,0.984289460806139,0.015710539193860968,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,E,D,F
058,0.8056435654023459,0.7928347681847576,-1.9194297398747864,-1.9194297398747864,2.2268356455924625,2.351387368425495,2.5285123636205378,1.927049119168385,0.9800108992714962,0.019989100728503743,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
059,0.8216218044967549,0.8293661336514246,-1.9194297398747864,-1.9194297398747864,2.0827974248068273,2.016920901972119,5.17001535833385,4.000203103498312,0.8388380506918016,0.16116194930819833,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,C,B,"D,E"
060,0.7987291896727243,0.8274020069144428,-1.9194297398747864,-1.9194297398747864,2.2929771828132637,2.0334052331262598,2.0398037861241267,1.7582033226195721,0.9740991641941176,0.025900835805882455,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,B,C,"C,D,E,F,G,H"
061,0.8049982520848747,0.7979516778932985,-1.9194297398747864,-1.9194297398747864,2.2329049826748406,2.300572011250108,3.2860161083291874,2.2916043486857816,0.9019683925545807,0.09803160744541933,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,E,D,F
062,0.7902657384745899,0.8072962954382574,-1.9194297398747864,-1.9194297398747864,2.3774631074041226,2.2113854399244315,4.0515963537922275,3.0557698396940043,0.5295026151810464,0.47049738481895365,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
063,0.8059172259720678,0.8010702063304691,-1.9194297398747864,-1.9194297398747864,2.224268064117414,2.270305202893591,4.040774273836883,2.6960064466519116,0.8217092517608551,0.17829074823914492,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
064,0.8013597085887931,0.8081619180662385,-1.9194297398747864,-1.9194297398747864,2.267521584315867,2.203346736695171,1.7496886326911396,1.4255593467918934,0.776838154039147,0.223161845960853,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,"G,H",F,"B,C,D,E,F"
065,0.8000701162884332,0.8065101926308127,-1.9194297398747864,-1.9194297398747864,2.2799551505943705,2.2187173697695903,5.201085256074931,2.927255117011663,0.5761065517510653,0.42389344824893477,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
066,0.7976050516250237,0.8085456334847543,-1.9194297398747864,-1.9194297398747864,2.3039684626078816,2.1997949323427624,3.223969509856162,2.5910347298639285,0.9869823827766632,0.013017617223336858,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,"B,C,E,F,G,H"
067,0.8075156991264222,0.806858849313647,-1.9194297398747864,-1.9194297398747864,2.2093444746165756,2.215461729909078,3.17717276813823,2.3605879572154533,0.8700856470352607,0.12991435296473924,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
068,0.45351755776985475,0.8052702338471041,0.27420424855354075,-1.9194297398747864,2.348059509179146,2.2303443882561185,4.753803699207694,1.866817066196702,0.565565415782435,0.434434584217565,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
069,0.8109378745567007,0.8119862566096175,-1.9194297398747864,-1.9194297398747864,2.1778101714468,2.1682604510202745,2.769472831254896,2.289391002045978,0.9858352602554987,0.014164739744501277,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C","D,E",D
070,0.8053419253527458,0.8141296750588909,-1.9194297398747864,-1.9194297398747864,2.229670058871619,2.148893752818471,4.442902748445723,3.3828800130299013,0.571590532727364,0.4284094672726359,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
071,0.8021635218496364,0.7981388119324366,-1.9194297398747864,-1.9194297398747864,2.259815682150478,2.298741074222102,3.903898678890544,2.2134042079034026,0.9032938571204894,0.09670614287951065,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,D,E,F
072,0.019648280752965003,0.8024700552554158,4.661472225410195,-1.9194297398747864,2.261678131371661,2.2568858709705415,9.244011550620385,2.1045196372164434,0.643447221883428,0.35655277811657204,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","G,H"
073,0.6475575768720268,0.785579101289612,-0.8226127456606228,-1.9194297398747864,2.1720022985628726,2.4260491103261455,6.136942900415905,2.6142243256729554,0.8054999292225749,0.19450007077742518,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
