repID,p_H0,p_H1,z_uncorrected_H0,z_uncorrected_H1,sigma_H0,sigma_H1,score_H0,score_H1,gamma_1,gamma_2,RF_net0_true,RF_net0_true_noF,RF_net1_1_true,RF_net1_2_true,RF_net1_1_true_noF,RF_net1_2_true_noF,RF_net1_1_true_noG,RF_net1_2_true_noG,RF_net1_1_true_noH,RF_net1_2_true_noH,RF_net0_alter1,RF_net0_alter2,RF_net0_alter3,RF_net1_1_alter1,RF_net1_1_alter2,RF_net1_1_alter3,RF_net1_2_alter1,RF_net1_2_alter2,RF_net1_2_alter3,hybrid_taxon,major_donor,minor_donor
001,0.5495170501814035,0.6437308330611103,-0.274204248553541,-0.8226127456606228,2.203483230220883,2.23263558471492,5.048311865257718,3.854481770973766,0.9964006621915769,0.0035993378084230882,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
002,0.6314181213853951,0.8091386830704042,-0.8226127456606228,-1.9194297398747864,2.451085381799699,2.1943193919721344,5.219417672007175,3.3280246559560394,0.9897201542272451,0.010279845772754913,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,D,E,C
003,0.7190167622809371,0.7205692861294359,-1.3710212427677047,-1.3710212427677047,2.3641431708614484,2.345496404486403,3.0306656608287694,1.8133655502361523,0.5358426396286378,0.46415736037136224,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,F,"D,E","G,H"
004,0.5483910188315637,0.6515706590703001,-0.274204248553541,-0.8226127456606228,2.2550194637640897,2.1116219757383297,16.04902674151278,11.303212506740005,0.9767507171009745,0.023249282899025524,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
005,0.8019828134830667,0.7950423849623046,-1.9194297398747864,-1.9194297398747864,2.2615451501496513,2.3292839907951177,4.042896221256046,2.465858806423133,0.9281243854773941,0.07187561452260591,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,"B,C","D,E","G,H"
006,0.7262501457644068,0.7894035235889463,-1.3710212427677047,-1.9194297398747864,2.2792954985970573,2.3863017600935468,6.199786971904503,4.144181303950846,0.9561747965983131,0.043825203401686975,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,"G,H","B,C,D,E,F","D,E"
007,0.7842670643405182,0.7920759720306398,-1.9194297398747864,-1.9194297398747864,2.4398939949856246,2.3590491266514317,2.651126111204397,1.3157974944029311,0.9203637030435009,0.0796362969564991,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,"D,E","B,C","B,C,F,G,H"
008,0.5503652908001836,0.6520196038758304,-0.274204248553541,-0.8226127456606228,2.166178853896341,2.1050601405871325,13.131897100584977,8.92828133963512,0.9789821292297297,0.021017870770270324,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
009,0.5465939015901722,0.5472110124903385,-0.274204248553541,-0.274204248553541,2.342416976806879,2.31165728396236,5.5174134248566205,3.7609268510594407,0.5693587508253375,0.43064124917466245,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,F,"B,C,D,E,G,H","B,C"
010,0.6391527589900963,0.5523629675169844,-0.8226127456606228,-0.274204248553541,2.309444486145199,2.0830862008809783,6.360511014364698,5.119042545944482,0.9580629029715871,0.041937097028412855,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,D,E,F
011,0.4454097355963348,0.5493984724524446,0.27420424855354075,-0.274204248553541,1.9975925359916673,2.2087998986963937,18.171173159177872,12.621732489473265,0.9726891535050143,0.027310846494985754,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",C
012,0.11358340152422824,0.2477535437431055,2.467838236981868,1.3710212427677044,2.043438058210808,2.0115456220214543,26.910233204179953,22.41500601592903,0.845861238105777,0.15413876189422307,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,"B,C,D,E,F","G,H",G
013,0.45035429086289785,0.6425521940080678,0.27420424855354075,-0.8226127456606228,2.197743203372478,2.2519498652254044,15.118760602587992,9.785410682220302,0.9810945304300348,0.01890546956996523,0.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,4.0,"G,H","B,C,D,E,F",B
