blob,degree,node,hybrid,support_partition,support_circorder,support_hybrid,partition_num,hybrid_cluster_num,partition,hybrid_cluster
1,5,10,16,0.3,0.08,0.22,"2,3|6|1|7,8|4,5",6,"B,C|F|A|G,H|D,E",F
