blob,degree,node,hybrid,support_partition,support_circorder,support_hybrid,partition_num,hybrid_cluster_num,partition,hybrid_cluster
1,5,10,16,0.61,0.17,0.37,"4,5|2,3|6|1|7,8",6,"D,E|B,C|F|A|G,H",F
