blob,degree,node,hybrid,support_partition,support_circorder,support_hybrid,partition_num,hybrid_cluster_num,partition,hybrid_cluster
1,5,10,17,0.42,0.14,0.21,"4,5|2,3|7,8|1|6",6,"D,E|B,C|G,H|A|F",F
