blob,degree,node,hybrid,support_partition,support_circorder,support_hybrid,partition_num,hybrid_cluster_num,partition,hybrid_cluster
1,5,10,17,0.47,0.13,0.2,"7,8|1|6|2,3|4,5",6,"G,H|A|F|B,C|D,E",F
