blob,degree,node,hybrid,support_partition,support_circorder,support_hybrid,partition_num,hybrid_cluster_num,partition,hybrid_cluster
1,5,10,16,0.46,0.13,0.3,"4,5|2,3|6|7,8|1",6,"D,E|B,C|F|G,H|A",F
