repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,9,2.42693922498247,True,True,True,True,2.42693922498249,True,True,True,True,1.90200376663749,True,True,True,True,0.9323386289721246,0.06766137102787537,0.991791657867342,0.00820834213265753,True,False,True,True,True,True,True,False,0,G,H,F
002,0,1,26,1.84178214012747,True,True,True,True,1.84178214012744,False,True,False,False,1.84178214012745,True,True,True,True,0.8663601082787674,0.1336398917212327,0.906893467288652,0.0931065327113476,True,False,True,True,True,True,True,True,0,"B,C",F,D
003,0,1,13,2.01116491182352,True,True,True,True,2.01116491182347,False,True,False,False,1.43051613558018,True,True,True,True,0.7851114920583948,0.21488850794160513,0.512227425409456,0.487772574590544,True,True,True,True,True,True,True,True,0,F,"B,C","G,H"
004,0,1,9,2.92180513906847,True,True,True,True,2.92180513906861,True,True,True,True,2.66383666635419,True,True,True,True,0.9732647053789739,0.026735294621025998,0.994614410564601,0.00538558943539902,True,False,True,False,True,True,True,True,0,H,G,E
005,1,1,4,3.43042886905014,True,True,True,True,3.43042886904956,True,True,True,True,1.78290715532651,True,True,True,True,0.9777627556229672,0.022237244377032523,0.983449607057355,0.0165503929426446,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",C
006,0,1,18,2.36604152293616,True,True,True,True,2.3660415229357,True,True,True,True,2.22330018236471,True,True,True,True,0.927014522276544,0.07298547772345591,0.996079172828401,0.00392082717159925,True,False,True,True,True,True,True,False,0,G,H,D
007,1,1,4,3.04013484619764,True,True,True,True,3.04013484619764,False,True,False,False,1.84100842655475,True,True,True,True,0.825365353388104,0.1746346466118961,0.578541722590907,0.421458277409093,True,False,True,True,True,False,True,False,0,F,"G,H","B,C"
008,0,1,1,2.35299492983709,True,True,True,True,2.35299492983704,True,True,True,True,2.14228103809773,True,True,True,True,0.988073099386913,0.0119269006130871,0.988073099386913,0.0119269006130871,True,False,True,False,True,False,True,False,0,C,B,"B,D,E,F,G,H"
009,0,1,4,2.48625251229647,True,True,True,True,2.48625251229637,True,True,True,True,2.35284405549038,True,True,True,True,0.922976059147539,0.07702394085246103,0.989077803942812,0.0109221960571878,True,False,True,False,True,False,True,False,0,B,C,E
010,0,1,9,2.87126731011569,True,True,True,True,2.87126731011569,False,True,False,False,2.51815658720442,True,True,True,True,0.8887369213477346,0.11126307865226542,0.908945830754602,0.091054169245398,True,False,True,False,True,False,True,False,0,"D,E",F,C
011,1,1,3,3.14192154040849,True,True,True,True,3.14192154040847,False,True,False,False,2.39078255739753,True,True,True,True,0.7936421773112357,0.20635782268876435,0.90223890511823,0.0977610948817699,True,False,True,True,True,False,True,False,0,"B,C","D,E,F",E
