repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,7,2.18609162369605,True,True,True,True,2.18609162369548,True,True,True,True,1.85264622756595,True,True,True,True,0.99068465319484,0.009315346805160236,0.995448789986749,0.00455121001325076,True,False,True,False,True,True,True,True,0,G,H,B
002,0,1,11,1.9246862240928,True,True,True,True,1.92468622409286,True,True,True,True,1.79332944324873,True,True,True,True,0.9505738427005973,0.04942615729940278,0.945126079578236,0.0548739204217641,True,False,True,True,True,True,True,False,0,D,E,F
003,0,1,20,2.1496208518026,True,True,True,True,2.14962085180276,True,True,True,True,2.14962085180268,True,True,True,True,0.8745159427699523,0.1254840572300478,0.947928481607827,0.0520715183921734,True,True,True,True,True,True,True,True,0,H,G,F
004,0,1,3,2.90660836069918,True,True,True,True,2.90660836069912,True,True,True,True,2.06695395628078,True,True,True,True,0.9911127813077897,0.008887218692210165,0.988261864599079,0.0117381354009207,True,False,True,True,True,False,True,False,0,E,D,"B,C,D,F,G,H"
005,1,1,1,3.011391576589,True,True,True,True,3.01139157658902,False,True,False,False,2.06310684009597,True,True,True,True,0.515061193360777,0.484938806639223,0.515061193360777,0.484938806639223,False,False,True,True,False,False,False,False,0,F,"G,H","D,E"
006,1,1,2,3.15995583350487,True,True,True,True,3.15995583350499,True,True,True,True,2.4625399176563,True,True,True,True,0.95219867447482,0.04780132552517979,0.994444840495578,0.00555515950442187,True,False,True,False,True,False,True,False,0,B,C,D
007,0,1,9,2.51456847767819,True,True,True,True,2.51456847767852,True,True,True,True,1.99695302797386,True,True,True,True,0.9842398584350818,0.01576014156491841,0.992614234905529,0.0073857650944712,True,False,True,True,True,True,True,True,0,F,"B,C,D,E",H
008,0,1,19,2.78877698720159,True,True,True,True,2.78877698720167,False,True,False,False,2.78877698720167,True,True,True,True,0.9125420078610145,0.0874579921389854,0.905984841349409,0.0940151586505911,True,False,True,False,True,True,True,True,0,"B,C",F,E
009,0,1,123,1.87331253978129,True,True,True,True,1.87331253978148,True,True,True,True,1.42464191510066,True,True,True,True,0.9200138719278699,0.07998612807213018,0.993818239688804,0.00618176031119644,True,True,True,True,True,True,True,True,0,B,C,"C,D,E,F,G,H"
010,0,1,13,1.75275517443165,True,True,True,True,1.75275517443171,True,True,True,True,1.61109182071647,True,True,True,True,0.9518462425573145,0.04815375744268521,0.9956085051404,0.00439149485959954,True,False,True,True,True,False,True,False,0,B,C,D
