repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,>1,1,1,4.60189790492965,True,True,True,True,4.60189790492962,True,True,True,True,4.59655420665978,True,True,True,True,0.986333525830697,0.0136664741693028,0.986333525830697,0.0136664741693028,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
002,>1,1,2,5.5775800566425,True,True,True,True,5.57758005664228,True,True,True,True,3.39014145530697,True,True,True,True,0.949174474054328,0.050825525945672155,0.968868514716081,0.0311314852839193,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
003,>1,1,2,4.72675400491834,True,True,True,True,4.72675400491809,True,True,True,True,4.72675400491804,True,True,True,True,0.952006159429222,0.047993840570777754,0.983804596139155,0.016195403860845,True,False,True,False,True,True,True,False,1,"D,E","B,C",H
004,>1,1,1,5.2079579515207,True,True,True,True,5.2079579515207,True,True,True,True,5.01541650448834,True,True,True,True,0.982921102233278,0.017078897766722,0.982921102233278,0.017078897766722,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
005,>1,1,1,4.83786207721349,True,True,True,True,4.83786207721349,True,True,True,True,4.6126205280793,True,True,True,True,0.989203210825731,0.0107967891742687,0.989203210825731,0.0107967891742687,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
006,>1,1,1,4.79737229764896,True,True,True,True,4.79737229764908,True,True,True,True,4.70631119240692,True,True,True,True,0.98284766655742,0.0171523334425803,0.98284766655742,0.0171523334425803,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
007,>1,1,1,6.38172418614665,True,True,True,True,6.38172418614666,True,True,True,True,6.03452817918989,True,True,True,True,0.970334895128823,0.0296651048711769,0.970334895128823,0.0296651048711769,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
008,>1,1,1,6.09346408744135,True,True,True,True,6.09346408744151,True,True,True,True,5.32130135017033,True,True,True,True,0.975908025596942,0.0240919744030581,0.975908025596942,0.0240919744030581,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
009,>1,1,1,4.9343254184298,True,True,True,True,4.93432541842995,True,True,True,True,4.77815815867441,True,True,True,True,0.946494315197133,0.0535056848028668,0.946494315197133,0.0535056848028668,True,False,True,False,True,False,True,False,>1,"G,H","B,C,D,E,F",D
010,>1,1,1,5.12550677930198,True,True,True,True,5.12550677930201,True,True,True,True,4.02858382867284,True,True,True,True,0.971936099905595,0.0280639000944046,0.971936099905595,0.0280639000944046,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
