repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,5,2.39385617704308,True,True,True,True,2.39385617704298,True,True,True,True,1.52272673618302,True,True,True,True,0.992684828112749,0.00731517188725077,0.99063120380996,0.00936879619004038,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",E
002,0,1,20,1.81646000600514,True,True,True,True,1.81646000600532,True,True,True,True,1.81646000600543,True,True,True,True,0.9314865126849913,0.06851348731500863,0.966755577942273,0.0332444220577268,True,False,True,False,True,True,True,True,0,H,G,"B,C"
003,0,1,29,1.55317743392527,True,True,True,True,1.55317743392499,True,True,True,True,1.39812238256997,True,True,True,True,0.9145785141987266,0.08542148580127333,0.996377851126051,0.00362214887394896,True,True,True,True,True,True,True,True,0,B,C,G
004,0,1,3,2.79083488943622,True,True,True,True,2.7908348894361,True,True,True,True,2.44022432378537,True,True,True,True,0.9932988527387424,0.006701147261257513,0.994303559620365,0.0056964403796349,True,False,True,False,True,False,True,False,0,B,C,H
005,1,1,5,3.22302819358694,True,True,True,True,3.22302819358694,True,True,True,True,2.22060127779068,True,True,True,True,0.8830424850512649,0.11695751494873505,0.968684805189319,0.0313151948106812,True,False,True,False,True,True,True,True,0,"B,C,D,E,F","G,H",G
006,0,1,5,2.80421912996851,True,True,True,True,2.80421912996865,True,True,True,True,2.44552458925218,True,True,True,True,0.8943810357536238,0.1056189642463762,0.899031369928592,0.100968630071408,True,False,True,False,True,True,True,True,0,G,H,F
007,0,1,3,2.10483273362883,True,True,True,True,2.10483273362863,True,True,True,True,1.72573185036041,True,True,True,True,0.9916274120629618,0.00837258793703814,0.994446170316804,0.00555382968319562,True,False,True,False,True,False,True,True,0,H,G,B
008,0,1,8,2.57762640503251,True,True,True,True,2.57762640503253,True,True,True,True,1.97154726061786,True,True,True,True,0.9866017700657069,0.0133982299342931,0.991111462253262,0.00888853774673803,True,False,True,False,True,False,True,False,0,"D,E","B,C",H
009,0,1,4,2.51061635656377,True,True,True,True,2.51061635656372,True,True,True,True,2.16374499949978,True,True,True,True,0.9935265612932714,0.006473438706728702,0.994180244879788,0.00581975512021227,True,False,True,False,True,False,True,False,0,B,C,H
010,1,1,1,4.07791308751495,True,True,True,True,4.07791308751501,False,True,False,False,1.94443880254625,True,True,True,True,0.934764705057428,0.0652352949425722,0.934764705057428,0.0652352949425722,False,False,True,False,False,False,False,False,1,"D,E","B,C,F",B
