repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,>1,1,1,7.44860742705936,True,True,True,True,7.4486074270597,True,True,True,True,4.9360660312287,True,True,True,True,0.968317727568383,0.0316822724316167,0.968317727568383,0.0316822724316167,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
002,>1,1,1,5.71351113601381,True,True,True,True,5.71351113601385,True,True,True,True,5.48836993973543,True,True,True,True,0.984322799252259,0.0156772007477414,0.984322799252259,0.0156772007477414,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
003,>1,1,1,6.54472608107812,True,True,True,True,6.54472608107854,True,True,True,True,4.56216037803435,True,True,True,True,0.933641524307755,0.0663584756922446,0.933641524307755,0.0663584756922446,True,False,True,False,True,False,True,False,>1,"G,H","B,C,D,E,F",D
004,>1,1,1,6.47933240289815,True,True,True,True,6.47933240289826,True,True,True,True,4.24207901637934,True,True,True,True,0.968975532861079,0.0310244671389207,0.968975532861079,0.0310244671389207,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
005,>1,1,1,4.98332938246034,True,True,True,True,4.98332938246025,True,True,True,True,4.59255335082397,True,True,True,True,0.978070855761559,0.0219291442384412,0.978070855761559,0.0219291442384412,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
006,>1,1,1,6.76376410777602,True,True,True,True,6.76376410777603,True,True,True,True,4.36483826041026,True,True,True,True,0.96902003264391,0.0309799673560903,0.96902003264391,0.0309799673560903,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
007,>1,1,1,6.56752300817489,True,True,True,True,6.56752300817489,True,True,True,True,4.41591378958017,True,True,True,True,0.964869980287353,0.0351300197126471,0.964869980287353,0.0351300197126471,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
008,>1,1,1,4.54844318914703,True,True,True,True,4.54844318914698,True,True,True,True,3.6092344319203,True,True,True,True,0.983851328684106,0.0161486713158938,0.983851328684106,0.0161486713158938,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
009,>1,1,2,5.42514048906417,True,True,True,True,5.42514048906412,True,True,True,True,5.42514048906437,True,True,True,True,0.90698409829766,0.0930159017023399,0.975164994749978,0.0248350052500218,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
010,>1,1,1,6.58299262410046,True,True,True,True,6.5829926241006,True,True,True,True,5.21932645862085,True,True,True,True,0.979165895331673,0.0208341046683268,0.979165895331673,0.0208341046683268,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
011,>1,1,2,5.69353099309571,True,True,True,True,5.69353099309538,True,True,True,True,4.78069998250251,True,True,True,True,0.9857532320563069,0.014246767943693096,0.981487914022289,0.0185120859777111,True,False,True,False,True,True,True,False,>1,G,H,C
012,>1,1,1,6.47738930997433,True,True,True,True,6.4773893099742,True,True,True,True,5.36870055431781,True,True,True,True,0.972864932358301,0.0271350676416992,0.972864932358301,0.0271350676416992,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
013,>1,1,1,6.55479133095408,True,True,True,True,6.55479133095402,True,True,True,True,5.21749443152131,True,True,True,True,0.970706673137865,0.0292933268621348,0.970706673137865,0.0292933268621348,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
014,>1,1,1,7.1221607605453,True,True,True,True,7.12216076054528,True,True,True,True,4.59309439738211,True,True,True,True,0.97142183517806,0.0285781648219395,0.97142183517806,0.0285781648219395,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
015,>1,1,1,6.47656903722636,True,True,True,True,6.47656903722636,True,True,True,True,5.254485818377,True,True,True,True,0.971972362394087,0.0280276376059134,0.971972362394087,0.0280276376059134,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
016,>1,1,2,5.11690951142083,True,True,True,True,5.11690951142078,True,True,True,True,5.11690951142082,True,True,True,True,0.910830182508606,0.08916981749139395,0.981344996783146,0.0186550032168539,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
017,>1,1,1,5.55203642593025,True,True,True,True,5.55203642593011,True,True,True,True,4.61472813116463,True,True,True,True,0.984831988804315,0.0151680111956847,0.984831988804315,0.0151680111956847,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
018,>1,1,1,7.01820357945072,True,True,True,True,7.01820357945083,True,True,True,True,4.70751583550191,True,True,True,True,0.962098210621844,0.0379017893781557,0.962098210621844,0.0379017893781557,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
019,>1,1,1,4.90176673980356,True,True,True,True,4.90176673980351,True,True,True,True,4.90176673980384,True,True,True,True,0.983244527722194,0.0167554722778063,0.983244527722194,0.0167554722778063,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
020,>1,1,2,8.06859115978512,True,True,True,True,8.06859115978511,True,True,True,True,3.98367856157084,True,True,True,True,0.891372102431282,0.10862789756871795,0.945842501767145,0.0541574982328549,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
021,>1,1,1,6.69828726386389,True,True,True,True,6.69828726386381,True,True,True,True,3.98008119900222,True,True,True,True,0.970209850505756,0.0297901494942443,0.970209850505756,0.0297901494942443,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
022,>1,1,1,5.55366113858064,True,True,True,True,5.55366113858057,True,True,True,True,4.20040303480936,True,True,True,True,0.979422532030029,0.0205774679699708,0.979422532030029,0.0205774679699708,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
023,>1,1,1,8.47745102242557,True,True,True,True,8.47745102242541,True,True,True,True,4.85379808111192,True,True,True,True,0.94773671418109,0.0522632858189097,0.94773671418109,0.0522632858189097,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
024,>1,1,1,6.54299548702128,True,True,True,True,6.54299548702135,True,True,True,True,3.57562292157256,True,True,True,True,0.972730257376805,0.0272697426231947,0.972730257376805,0.0272697426231947,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
