repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,1,1,9,3.63845721105136,True,True,True,True,3.63845721105145,True,True,True,True,1.60308616550958,True,True,True,True,0.875098517470541,0.12490148252945892,0.762106637320615,0.237893362679385,True,False,True,False,True,False,True,False,0,C,B,F
002,1,1,3,3.11903215425495,True,True,True,True,3.11903215425496,False,True,False,False,2.33342978813629,True,True,True,True,0.7779409597941936,0.22205904020580647,0.914851143907143,0.0851488560928575,True,False,True,True,True,False,True,False,0,"D,E",F,C
003,1,1,1,3.03187980749884,True,True,True,True,3.03187980749885,True,True,True,True,2.85571424433081,True,True,True,True,0.990460280895665,0.00953971910433461,0.990460280895665,0.00953971910433461,True,False,True,False,True,False,True,True,0,H,G,C
004,1,1,7,3.07246302026153,True,True,True,True,3.07246302026134,True,True,True,True,2.66627392175988,True,True,True,True,0.8867854336131895,0.11321456638681046,0.988238860249091,0.0117611397509086,True,False,True,False,True,True,True,True,0,D,E,B
005,0,1,11,2.32624686830442,True,True,True,True,2.32624686830436,True,True,True,True,1.70229837787811,True,True,True,True,0.9529384118173307,0.047061588182669235,0.924929907623865,0.0750700923761349,True,False,True,False,True,True,True,True,0,G,H,F
006,0,1,13,2.38118744440378,True,True,True,True,2.38118744440404,False,True,False,False,2.38118744440411,True,True,True,True,0.8965398979666372,0.10346010203336253,0.909852185585801,0.0901478144141994,True,False,True,True,True,False,True,True,0,"D,E","B,C,F",C
007,1,1,1,3.13625686398041,True,True,True,True,3.13625686398028,False,True,False,False,2.08271012440076,True,True,True,True,0.896453659087092,0.103546340912908,0.896453659087092,0.103546340912908,False,False,True,False,False,False,False,False,0,"B,C","D,E,F",D
008,0,1,15,2.39708090034252,True,True,True,True,2.39708090034255,True,True,True,True,2.20355235257078,True,True,True,True,0.9504491142571179,0.04955088574288226,0.843797894494748,0.156202105505253,True,False,True,False,True,False,True,True,0,"G,H","B,C,D,E,F","B,C"
009,1,1,1,3.3931409796852,True,True,True,True,3.3931409796853,True,True,True,True,2.51451847125734,True,True,True,True,0.983138430860397,0.0168615691396026,0.983138430860397,0.0168615691396026,True,False,True,False,True,False,True,False,0,E,D,C
010,0,1,23,1.95055807153851,True,True,True,True,1.95055807153857,True,True,True,True,1.95055807153875,True,True,True,True,0.8959681865391375,0.10403181346086254,0.983035331936203,0.0169646680637966,True,True,True,True,True,True,True,True,0,F,"B,C,D,E",H
011,0,1,2,2.07474896358738,True,True,True,True,2.07474896358727,True,True,True,True,1.94682756595314,True,True,True,True,0.9870439565341275,0.012956043465872095,0.982947999657006,0.0170520003429936,True,False,True,True,True,False,True,False,0,F,"B,C,D,E",E
012,>1,1,9,3.35361442511437,True,True,True,True,3.3536144251145,True,True,True,True,3.02398945426576,True,True,True,True,0.8940083740279534,0.10599162597204659,0.848627659482126,0.151372340517874,True,False,True,False,True,False,True,False,0,C,B,F
013,0,1,6,2.68262309646597,True,True,True,True,2.68262309646595,True,True,True,True,2.68262309646584,True,True,True,True,0.9702845061922915,0.029715493807708618,0.884200622359029,0.115799377640971,True,False,True,True,True,False,True,False,0,"D,E","B,C","B,C,F,G,H"
014,1,1,1,3.99006681482486,True,True,True,True,3.99006681482486,False,True,False,False,1.98280517878656,True,True,True,True,0.91778327830292,0.0822167216970801,0.91778327830292,0.0822167216970801,False,False,True,False,False,False,False,False,1,"D,E","B,C,F",C
015,1,1,2,3.36691520265333,True,True,True,True,3.36691520265334,True,True,True,True,3.36691520265325,True,True,True,True,0.9203832436846431,0.0796167563153572,0.973483898739381,0.0265161012606194,True,False,True,True,True,False,True,False,0,F,"B,C,D,E",G
016,0,1,1,2.80680250295352,True,True,True,True,2.80680250295377,True,True,True,True,2.80680250295374,True,True,True,True,0.986630466778448,0.0133695332215515,0.986630466778448,0.0133695332215515,True,False,True,False,True,False,True,False,0,D,E,C
017,0,1,18,1.91024193598643,True,True,True,True,1.9102419359864,True,True,True,True,1.47350264981397,True,True,True,True,0.8515052143844886,0.14849478561551155,0.974890785791641,0.025109214208359,True,True,True,True,True,True,True,True,0,D,E,"B,C,E,F,G,H"
018,0,1,4,2.91464602304456,True,True,True,True,2.91464602304493,True,True,True,True,1.72096233210918,True,True,True,True,0.9906720592710234,0.009327940728976396,0.993119064950422,0.0068809350495781,True,False,True,False,True,True,True,False,0,G,H,C
019,1,1,1,3.14362186598626,True,True,True,True,3.14362186598621,True,True,True,True,2.16542748002151,True,True,True,True,0.890694553412746,0.109305446587254,0.890694553412746,0.109305446587254,True,False,True,False,True,False,True,False,0,"D,E","B,C","B,C,F,G,H"
020,1,1,1,3.19019476362796,True,True,True,True,3.19019476362799,True,True,True,True,1.81839868384271,True,True,True,True,0.929912545799724,0.0700874542002755,0.929912545799724,0.0700874542002755,True,False,True,False,True,False,True,False,0,"D,E","B,C","B,C,F,G,H"
021,0,1,23,2.22871569872143,True,True,True,True,2.22871569872159,False,True,False,False,2.22871569872143,True,True,True,True,0.938770594515906,0.061229405484093904,0.914013188646593,0.085986811353407,True,False,True,True,True,True,True,True,0,"D,E",F,B
022,0,1,6,1.98879856837013,True,True,True,True,1.98879856837013,True,True,True,True,1.72573317040151,True,True,True,True,0.9899009407233855,0.01009905927661442,0.983411112065385,0.0165888879346147,True,False,True,False,True,False,True,True,0,"G,H","B,C,D,E,F",B
023,1,1,1,3.85922449636717,True,True,True,True,3.85922449636703,False,True,False,False,2.07900716743854,True,True,True,True,0.8837346022931,0.1162653977069,0.8837346022931,0.1162653977069,False,False,True,False,False,False,False,False,1,"D,E","B,C,F",B
024,0,1,3,2.26971833009114,True,True,True,True,2.26971833009094,True,True,True,True,2.26971833009114,True,True,True,True,0.9842536529682606,0.015746347031739223,0.994158021985886,0.00584197801411368,True,False,True,False,True,False,True,True,0,H,G,E
025,1,1,4,3.86537133579029,True,True,True,True,3.86537133579033,True,True,True,True,2.95234722180208,True,True,True,True,0.9807293948944105,0.019270605105589703,0.958761078419013,0.0412389215809869,True,False,True,False,True,True,True,True,1,H,G,F
026,0,1,1,2.49507563827316,True,True,True,True,2.49507563827326,True,True,True,True,2.49507563827323,True,True,True,True,0.961226455658321,0.0387735443416789,0.961226455658321,0.0387735443416789,True,False,True,False,True,False,True,False,0,C,B,"B,D,E,F,G,H"
027,0,1,1,2.42255556088062,True,True,True,True,2.42255556088078,True,True,True,True,1.50521589974742,True,True,True,True,0.987359591915967,0.0126404080840333,0.987359591915967,0.0126404080840333,True,False,True,False,True,False,True,False,0,D,E,C
028,0,1,6,2.32497231196298,True,True,True,True,2.32497231196297,True,True,True,True,1.67083118663819,True,True,True,True,0.9727189716480332,0.027281028351966764,0.994499972493624,0.00550002750637568,True,False,True,False,True,False,True,True,0,H,G,C
029,0,1,3,2.31963096044815,True,True,True,True,2.31963096044807,True,True,True,True,2.02962082585451,True,True,True,True,0.9909135569264663,0.00908644307353359,0.991576495077852,0.00842350492214783,True,False,True,False,True,False,True,False,0,D,E,G
030,0,1,7,2.73808711276179,True,True,True,True,2.73808711276184,True,True,True,True,2.01887377307155,True,True,True,True,0.7561110808672475,0.24388891913275237,0.977507869464544,0.0224921305354555,True,True,True,True,True,True,True,True,0,F,"B,C,D,E",H
031,0,1,17,2.1890738967851,True,True,True,True,2.18907389678512,True,True,True,True,1.81125105897181,True,True,True,True,0.9535969532683833,0.046403046731616715,0.940488642322842,0.0595113576771575,True,False,True,True,True,True,True,True,0,C,B,"G,H"
032,0,1,10,2.2098293962602,True,True,True,True,2.20982939626023,True,True,True,True,2.11552106716354,True,True,True,True,0.8058402368432714,0.19415976315672845,0.982916615176978,0.017083384823022,True,True,True,True,True,True,True,True,0,"B,C","D,E","D,E,F,G,H"
033,0,1,3,2.76685443780202,True,True,True,True,2.76685443780197,True,True,True,True,2.5278114828397,True,True,True,True,0.9865360906367583,0.01346390936324178,0.987436996050837,0.0125630039491629,True,False,True,True,True,False,True,True,0,B,C,F
034,0,1,21,2.04313829985956,True,True,True,True,2.04313829985973,True,True,True,True,1.58773212797737,True,True,True,True,0.9288229386014222,0.07117706139857781,0.916123111935773,0.0838768880642269,True,False,True,False,True,True,True,True,0,H,G,"B,C,D,E"
035,0,1,3,2.80849586965784,True,True,True,True,2.80849586965797,True,True,True,True,2.31516784058899,True,True,True,True,0.9543217493718755,0.04567825062812413,0.977134758643616,0.0228652413563836,True,False,True,False,True,False,True,False,0,B,C,"C,D,E,F,G,H"
036,0,1,4,2.96445278637364,True,True,True,True,2.96445278637362,False,True,False,False,2.61427668903615,True,True,True,True,0.7922479718524483,0.20775202814755175,0.640877277242761,0.359122722757239,True,False,True,True,True,False,True,False,0,F,"B,C","B,C,D,E,G,H"
037,1,1,1,3.16452890240627,True,True,True,True,3.16452890240629,True,True,True,True,2.60492406620277,True,True,True,True,0.977114532511449,0.0228854674885511,0.977114532511449,0.0228854674885511,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",B
038,1,1,1,3.43508024029042,True,True,True,True,3.43508024029033,True,True,True,True,2.83158815855792,True,True,True,True,0.977597555290042,0.0224024447099584,0.977597555290042,0.0224024447099584,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",C
039,1,1,1,3.04139320261605,True,True,True,True,3.04139320261578,True,True,True,True,2.91542379556076,True,True,True,True,0.931356787430704,0.068643212569296,0.931356787430704,0.068643212569296,True,False,True,False,True,False,True,False,0,C,B,F
040,0,1,4,2.93343938458698,True,True,True,True,2.93343938458699,True,True,True,True,2.08266500602212,True,True,True,True,0.7780339011492817,0.22196609885071814,0.959788369928225,0.0402116300717746,True,False,True,True,True,False,True,False,0,F,"B,C,D,E",E
041,0,1,3,2.46923468467822,True,True,True,True,2.46923468467822,True,True,True,True,2.16905751097187,True,True,True,True,0.9929258852523154,0.007074114747684609,0.992153245082101,0.00784675491789877,True,False,True,False,True,True,True,False,0,C,B,G
042,0,1,9,2.35955149624116,True,True,True,True,2.35955149624116,False,True,False,False,2.15661654551891,True,True,True,True,0.9164860196868521,0.08351398031314781,0.92865697170066,0.0713430282993401,True,False,True,False,True,False,True,False,0,"B,C","D,E,F",E
043,1,1,1,3.57209500488156,True,True,True,True,3.5720950048818,True,True,True,True,1.68126943514415,True,True,True,True,0.942850332575065,0.0571496674249347,0.942850332575065,0.0571496674249347,True,False,True,False,True,False,True,True,0,H,G,"D,E"
044,0,1,1,2.59309231256311,True,True,True,True,2.59309231256304,True,True,True,True,2.2224200034389,True,True,True,True,0.90513051893248,0.0948694810675198,0.90513051893248,0.0948694810675198,True,False,True,False,True,False,True,False,0,"D,E","B,C","B,C,F,G,H"
045,0,1,11,2.58355384292581,True,True,True,True,2.58355384292571,True,True,True,True,2.58355384292571,True,True,True,True,0.9188825053442056,0.08111749465579464,0.989771282588841,0.0102287174111588,True,False,True,False,True,False,True,True,0,C,B,D
046,0,1,8,2.16883552122085,True,True,True,True,2.16883552122074,True,True,True,True,2.16883552122083,True,True,True,True,0.9317312862082204,0.06826871379177984,0.989924818131087,0.0100751818689132,True,False,True,False,True,True,True,True,0,E,D,B
047,1,1,3,3.61401412487883,True,True,True,True,3.61401412487883,True,True,True,True,2.71465589236353,True,True,True,True,0.9806568099594447,0.019343190040555198,0.984984311737891,0.0150156882621089,True,False,True,False,True,False,True,False,0,"B,C","D,E","D,E,F,G,H"
048,0,1,1,2.7785916082223,True,True,True,True,2.77859160822233,True,True,True,True,1.58402708399165,True,True,True,True,0.88884420631852,0.11115579368148,0.88884420631852,0.11115579368148,True,False,True,False,True,False,True,False,0,D,E,F
049,1,1,7,3.69824930003067,True,True,True,True,3.69824930003061,True,True,True,True,1.96409057086389,True,True,True,True,0.9708479056266137,0.029152094373386468,0.981229671305035,0.018770328694965,True,False,True,False,True,False,True,False,0,"B,C","D,E","D,E,F,G,H"
050,>1,1,2,3.23424622715453,True,True,True,True,3.23424622715427,True,True,True,True,3.23424622715388,True,True,True,True,0.969863448837033,0.030136551162967,0.965934771447273,0.0340652285527266,True,False,True,True,True,False,True,False,0,E,D,F
