repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,6,2.44272881664471,True,True,True,True,2.44272881664471,True,True,True,True,1.94573448780212,True,True,True,True,0.9650706053847418,0.03492939461525816,0.994719147096765,0.00528085290323488,True,False,True,True,True,False,True,False,0,B,C,E
002,>1,1,3,3.81901743228629,True,True,True,True,3.81901743228629,True,True,True,True,3.27361155756451,True,True,True,True,0.9348071448185088,0.06519285518149133,0.853940376573957,0.146059623426043,True,False,True,False,True,False,True,False,1,"G,H","B,C,D,E,F","D,E"
003,0,1,13,2.56946205516632,True,True,True,True,2.56946205516635,True,True,True,True,1.8053541618345,True,True,True,True,0.9406591530763836,0.05934084692361634,0.961862483282222,0.0381375167177783,True,False,True,False,True,False,True,False,0,C,B,"G,H"
004,1,1,2,3.02290205770502,True,True,True,True,3.02290205770496,True,True,True,True,2.32936199363473,True,True,True,True,0.9936280111265869,0.006371988873412841,0.993497654615903,0.00650234538409689,True,False,True,False,True,False,True,False,0,C,B,E
005,0,1,13,2.80295192716187,True,True,True,True,2.80295192716197,False,True,False,False,2.25335445807946,True,True,True,True,0.7938853428513435,0.20611465714865654,0.908841043461095,0.0911589565389051,True,True,True,True,True,True,True,True,0,"B,C","D,E,F",E
006,1,1,5,3.09197858157686,True,True,True,True,3.09197858157686,True,True,True,True,3.09197858157686,True,True,True,True,0.9795235213951553,0.0204764786048447,0.988194465897263,0.0118055341027368,True,False,True,False,True,True,True,False,0,"G,H","B,C,D,E,F",B
007,0,1,22,2.11768688800413,True,True,True,True,2.11768688800377,True,True,True,True,1.88729700154767,True,True,True,True,0.9374935713738278,0.06250642862617223,0.994396513679526,0.00560348632047447,True,False,True,True,True,False,True,False,0,B,C,E
008,1,1,2,3.1602752464767,True,True,True,True,3.16027524647669,True,True,True,True,2.78177729718034,True,True,True,True,0.9411318258780901,0.05886817412190985,0.978152284936953,0.0218477150630469,True,False,True,True,True,False,True,False,0,F,"B,C,D,E",C
009,1,1,1,3.21316750885757,True,True,True,True,3.21316750885834,True,True,True,True,2.78820251587205,True,True,True,True,0.991070471182821,0.00892952881717857,0.991070471182821,0.00892952881717857,True,False,True,False,True,False,True,False,0,E,D,B
010,0,1,38,1.99169101545438,True,True,True,True,1.99169101545465,True,True,True,True,1.99169101545467,True,True,True,True,0.9217367626408254,0.07826323735917454,0.996260384462194,0.00373961553780611,True,True,True,True,True,True,True,True,0,E,D,H
011,0,1,3,2.14749129689553,True,True,True,True,2.14749129689523,True,True,True,True,1.92313126298179,True,True,True,True,0.9934696743121987,0.00653032568780159,0.989869498447458,0.0101305015525424,True,False,True,True,True,False,True,True,0,F,"B,C,D,E",H
012,0,1,5,2.19975969186248,True,True,True,True,2.19975969186244,True,True,True,True,1.74197770449128,True,True,True,True,0.9686357608347234,0.031364239165276545,0.991116994446534,0.00888300555346552,True,False,True,False,True,True,True,False,0,"D,E","B,C",G
013,0,1,20,2.3796595520302,True,True,True,True,2.37965955203026,True,True,True,True,2.2258903236441,True,True,True,True,0.8706319137675562,0.12936808623244372,0.996107551911442,0.00389244808855793,True,True,True,True,True,True,True,True,0,C,B,G
014,0,1,2,2.0396883740927,True,True,True,True,2.0396883740927,True,True,True,True,1.55537884028713,True,True,True,True,0.948231561249264,0.051768438750735904,0.986937073839838,0.0130629261601622,True,False,True,False,True,False,True,False,0,"D,E","B,C","B,C,F,G,H"
