repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,>1,1,1,5.8798994228658,True,True,True,True,5.87989942286577,True,True,True,True,4.89664296676281,True,True,True,True,0.944529342548439,0.0554706574515612,0.944529342548439,0.0554706574515612,True,False,True,False,True,False,True,False,>1,"G,H","B,C,D,E,F",D
002,>1,1,2,6.07098892508994,True,True,True,True,6.07098892508994,True,True,True,True,4.93548308676606,True,True,True,True,0.9742211090487269,0.025778890951273,0.976995047565843,0.023004952434157,True,False,True,False,True,False,True,True,>1,H,G,D
003,>1,1,4,4.57186463406509,True,True,True,True,4.57186463406508,True,True,True,True,3.12163506889372,True,True,True,True,0.9230428575394201,0.07695714246057989,0.933620895599452,0.0663791044005475,True,False,True,False,True,False,True,False,1,"G,H","B,C,D,E,F",D
004,>1,1,1,5.61315255049702,True,True,True,True,5.61315255049702,True,True,True,True,3.53633443861781,True,True,True,True,0.981998823097059,0.0180011769029413,0.981998823097059,0.0180011769029413,True,False,True,False,True,False,True,True,1,H,G,D
005,>1,1,1,6.82759271352306,True,True,True,True,6.82759271352296,True,True,True,True,4.97952582213351,True,True,True,True,0.971988821726683,0.0280111782733172,0.971988821726683,0.0280111782733172,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
006,>1,1,1,4.23866821293642,True,True,True,True,4.23866821293621,True,True,True,True,3.11325154774136,True,True,True,True,0.980716025500472,0.0192839744995283,0.980716025500472,0.0192839744995283,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
007,>1,1,1,6.54028437827846,True,True,True,True,6.54028437827853,True,True,True,True,3.32737419635249,True,True,True,True,0.975497369611561,0.0245026303884389,0.975497369611561,0.0245026303884389,True,False,True,False,True,False,True,True,1,H,G,D
008,>1,1,3,4.91523056074131,True,True,True,True,4.91523056074113,True,True,True,True,3.69646139577397,True,True,True,True,0.9633339397747589,0.03666606022524114,0.987385943691186,0.0126140563088144,True,False,True,False,True,False,True,True,1,D,E,H
009,1,1,2,3.79290661270828,True,True,True,True,3.79290661270824,True,True,True,True,3.568905127209,True,True,True,True,0.9795628833632225,0.0204371166367774,0.96825333389648,0.0317466661035202,True,False,True,False,True,False,True,False,1,"G,H","B,C,D,E,F",D
010,>1,1,1,6.22360000570599,True,True,True,True,6.22360000570591,True,True,True,True,4.52629126535432,True,True,True,True,0.972125459435681,0.0278745405643195,0.972125459435681,0.0278745405643195,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
