repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,11,2.26440467497922,True,True,True,True,2.26440467497903,True,True,True,True,1.87209830405799,True,True,True,True,0.9111413274031406,0.0888586725968595,0.996334128261049,0.00366587173895128,True,False,True,True,True,True,True,True,0,G,H,D
002,0,1,1,2.59103710066571,True,True,True,True,2.59103710066579,False,True,False,False,2.26962850464687,True,True,True,True,0.922942116418547,0.0770578835814527,0.922942116418547,0.0770578835814527,False,False,True,False,False,False,False,False,0,"D,E",F,C
003,0,1,1,2.81609456056576,True,True,True,True,2.81609456056578,False,True,False,False,1.84145110943957,True,True,True,True,0.923970977743929,0.0760290222560714,0.923970977743929,0.0760290222560714,False,False,True,False,False,False,False,False,0,"D,E",F,B
004,1,1,1,3.14212858780805,True,True,True,True,3.14212858780795,True,True,True,True,1.83898113191264,True,True,True,True,0.98624179444574,0.0137582055542603,0.98624179444574,0.0137582055542603,True,False,True,False,True,False,True,False,0,"D,E","B,C",H
005,0,1,4,2.23804603388452,True,True,True,True,2.23804603388452,True,True,True,True,1.79232542666041,True,True,True,True,0.8809761960252211,0.11902380397477863,0.994174558227262,0.00582544177273803,True,False,True,True,True,True,True,False,0,G,H,B
006,0,1,12,2.28193235895054,True,True,True,True,2.28193235895044,True,True,True,True,1.60884504491253,True,True,True,True,0.9428549213002233,0.05714507869977656,0.958607452973251,0.0413925470267492,True,False,True,False,True,False,True,False,0,E,D,F
007,0,1,2,2.72220984916596,True,True,True,True,2.72220984916575,True,True,True,True,1.90594169141565,True,True,True,True,0.994096185221838,0.005903814778162265,0.993852839376714,0.00614716062328624,True,False,True,False,True,True,True,False,0,B,C,G
008,0,1,8,2.31769887538544,True,True,True,True,2.31769887538547,True,True,True,True,1.83562828834203,True,True,True,True,0.9705297994248979,0.029470200575102252,0.989004000558156,0.0109959994418444,True,False,True,False,True,False,True,False,0,"B,C","D,E",G
009,0,1,13,2.46382886521478,True,True,True,True,2.46382886521478,True,True,True,True,1.92943583120345,True,True,True,True,0.8157520631195049,0.18424793688049526,0.995836335284286,0.00416366471571405,True,True,True,True,True,True,True,True,0,B,C,D
010,>1,1,3,3.17046530103409,True,True,True,True,3.17046530103377,False,True,False,False,3.17046530103399,True,True,True,True,0.927427366272629,0.07257263372737092,0.891992540365989,0.108007459634011,True,False,True,False,True,False,True,False,0,"B,C","D,E,F",D
011,0,1,1,2.45720449468677,True,True,True,True,2.45720449468684,True,True,True,True,1.97839635300888,True,True,True,True,0.990586218838522,0.00941378116147817,0.990586218838522,0.00941378116147817,True,False,True,False,True,False,True,False,0,B,C,"C,D,E,F,G,H"
012,0,1,13,2.77414419493763,True,True,True,True,2.77414419493811,False,True,False,False,1.9081615268938,True,True,True,True,0.7785812139973335,0.2214187860026667,0.892222451181485,0.107777548818515,True,True,True,True,True,True,True,True,0,"D,E","B,C,F",B
013,0,1,2,2.83913262597198,True,True,True,True,2.83913262597191,True,True,True,True,2.53727228864636,True,True,True,True,0.9865394036713475,0.013460596328652399,0.985450642459203,0.0145493575407967,True,False,True,True,True,False,True,False,0,E,D,F
014,0,1,5,2.77103337674888,True,True,True,True,2.77103337674879,True,True,True,True,2.1136238642085,True,True,True,True,0.9375026325438179,0.062497367456182173,0.920004932308677,0.0799950676913234,True,False,True,False,True,True,True,True,0,H,G,F
015,0,1,3,2.59948681466855,True,True,True,True,2.59948681466843,False,True,False,False,2.59948681466863,True,True,True,True,0.8167732120495453,0.1832267879504548,0.911666901644605,0.0883330983553951,True,False,True,True,True,False,True,False,0,"B,C",F,D
016,0,1,8,2.27667691691961,True,True,True,True,2.27667691691974,True,True,True,True,1.86247907481549,True,True,True,True,0.9902778998145136,0.009722100185486256,0.993034293008812,0.00696570699118837,True,False,True,True,True,False,True,True,0,E,D,F
017,0,1,27,2.22393985128933,True,True,True,True,2.22393985128928,True,True,True,True,1.90207671575452,True,True,True,True,0.8864334225341989,0.11356657746580136,0.991939362250878,0.0080606377491224,True,False,True,True,True,True,True,True,0,G,H,"D,E"
018,0,1,3,2.18842388733307,True,True,True,True,2.18842388733307,False,True,False,False,2.18842388733304,True,True,True,True,0.8069335755813466,0.1930664244186535,0.921396568177627,0.0786034318223731,False,False,True,True,False,False,False,False,0,"D,E","B,C,F",B
019,1,1,2,3.84689189978075,True,True,True,True,3.84689189978089,False,True,False,False,2.39653887136103,True,True,True,True,0.875866811600811,0.1241331883991888,0.915377763091226,0.0846222369087736,True,False,True,False,True,False,True,False,1,"B,C",F,D
020,0,1,6,2.79837007993237,True,True,True,True,2.79837007993234,True,True,True,True,1.65201114966022,True,True,True,True,0.9867216164192333,0.013278383580766854,0.987843950502977,0.0121560494970234,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",C
021,1,1,2,3.01400460748788,True,True,True,True,3.01400460748797,True,True,True,True,2.04877463324081,True,True,True,True,0.9891069245967965,0.010893075403203945,0.991527006781934,0.00847299321806649,True,False,True,True,True,False,True,False,0,D,E,F
022,0,1,7,2.37423903784613,True,True,True,True,2.37423903784616,False,True,False,False,2.25369732923788,True,True,True,True,0.8882950800584372,0.11170491994156286,0.911849896913071,0.088150103086929,True,False,True,True,True,False,True,False,0,"D,E","B,C,F",C
023,0,1,11,2.48901514451105,True,True,True,True,2.48901514451096,True,True,True,True,2.4890151445112,True,True,True,True,0.9933420508751021,0.0066579491248977855,0.992499010618997,0.00750098938100252,True,False,True,True,True,True,True,False,0,"B,C","D,E",G
024,1,1,1,3.12696845754144,True,True,True,True,3.12696845754144,True,True,True,True,2.32862866826475,True,True,True,True,0.986147565474802,0.0138524345251977,0.986147565474802,0.0138524345251977,True,False,True,False,True,False,True,False,0,"B,C,D,E",F,H
025,0,1,16,2.12987259243715,True,True,True,True,2.12987259243714,True,True,True,True,1.85620493161014,True,True,True,True,0.9439748868301493,0.05602511316985066,0.967364065347284,0.0326359346527157,True,False,True,False,True,True,True,True,0,E,D,"B,C,D,F,G,H"
026,0,1,3,2.64961655273944,True,True,True,True,2.64961655273954,True,True,True,True,1.47421008782614,True,True,True,True,0.9909139109834827,0.009086089016517371,0.991821790560073,0.00817820943992698,True,False,True,False,True,False,True,True,0,H,G,D
027,0,1,10,2.84260816228692,True,True,True,True,2.842608162287,True,True,True,True,2.09470946268841,True,True,True,True,0.9914728297267399,0.008527170273260349,0.987095308862646,0.0129046911373543,True,False,True,False,True,False,True,False,0,"B,C","D,E","D,E,F,G,H"
028,0,1,121,1.47991206204737,True,True,True,True,1.47991206204738,True,True,True,True,1.26883958445368,True,True,True,True,0.9254881059861608,0.07451189401383913,0.996860249634511,0.00313975036548919,True,True,True,True,True,True,True,True,0,D,E,B
029,0,1,3,1.67274233781393,True,True,True,True,1.67274233781432,True,True,True,True,0.966674816103256,True,True,True,True,0.9949852766315296,0.00501472336847037,0.996193944219158,0.00380605578084248,True,False,True,False,True,False,True,True,0,H,G,E
030,0,1,4,2.91082855179825,True,True,True,True,2.91082855179848,False,True,False,False,2.36959283523037,True,True,True,True,0.8979716237750525,0.10202837622494762,0.888722496523836,0.111277503476164,True,False,True,False,True,False,True,False,0,"B,C","D,E,F",D
031,0,1,13,1.98972028277632,True,True,True,True,1.98972028277625,True,True,True,True,1.43748779442995,True,True,True,True,0.9568374857691779,0.04316251423082221,0.970232133784204,0.0297678662157964,True,False,True,False,True,True,True,True,0,H,G,"D,E"
032,0,1,3,2.43057402342827,True,True,True,True,2.43057402342827,True,True,True,True,1.56851438207447,True,True,True,True,0.8388189476858715,0.16118105231412835,0.989164839708949,0.0108351602910507,True,False,True,True,True,False,True,True,0,F,"B,C,D,E",H
033,1,1,8,3.01989467388387,True,True,True,True,3.0198946738838,False,True,False,False,1.9672569280671,True,True,True,True,0.7542586089093997,0.2457413910906005,0.510119526104187,0.489880473895813,True,True,True,True,True,True,True,True,0,F,"D,E","G,H"
034,0,1,4,2.28350698910342,True,True,True,True,2.2835069891031,True,True,True,True,2.09028818055569,True,True,True,True,0.9925807434154049,0.007419256584594847,0.994539907996583,0.00546009200341702,True,False,True,False,True,False,True,False,0,B,C,D
035,0,1,3,2.6896863368775,True,True,True,True,2.6896863368773,True,True,True,True,1.92389773158731,True,True,True,True,0.9609538357421599,0.03904616425784024,0.970910978521396,0.0290890214786045,True,False,True,False,True,False,True,False,0,C,B,"B,D,E,F,G,H"
036,1,1,5,3.40295947487148,True,True,True,True,3.40295947487173,True,True,True,True,1.93591631827586,True,True,True,True,0.9832066634255616,0.01679333657443818,0.988682584437364,0.0113174155626355,True,False,True,False,True,False,True,False,0,"D,E","B,C",G
037,0,1,7,2.99169572676579,True,True,True,True,2.99169572676596,True,True,True,True,2.2661800405771,True,True,True,True,0.9031946168767199,0.09680538312328021,0.890993931851549,0.109006068148451,True,False,True,False,True,True,True,True,0,G,H,"B,C,D,E"
038,0,1,27,1.97411384233567,True,True,True,True,1.97411384233557,True,True,True,True,1.60953106546805,True,True,True,True,0.8803545795922298,0.11964542040777004,0.989530668965697,0.0104693310343028,True,True,True,True,True,True,True,True,0,"G,H","B,C,D,E,F",C
039,0,1,6,2.85233615191576,True,True,True,True,2.85233615191593,True,True,True,True,1.07499947372112,True,True,True,True,0.9671918752640224,0.03280812473597762,0.895500445897041,0.104499554102959,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F","B,C"
040,1,1,3,3.07368070441081,True,True,True,True,3.07368070441074,True,True,True,True,3.02221674278203,True,True,True,True,0.8282107781772989,0.1717892218227013,0.98523108373812,0.0147689162618804,True,False,True,True,True,False,True,False,0,F,"B,C,D,E",B
041,0,1,18,1.91340228982133,True,True,True,True,1.91340228982125,False,True,False,False,1.9134022898214,True,True,True,True,0.8409770503939925,0.15902294960600744,0.60272945852513,0.39727054147487,True,True,True,True,True,True,True,True,0,F,"B,C,D,E,G,H","D,E"
042,0,1,7,2.28761057349104,True,True,True,True,2.28761057349115,True,True,True,True,1.7242775315877,True,True,True,True,0.9911780324548902,0.008821967545109707,0.996353753433784,0.00364624656621587,True,False,True,False,True,True,True,False,0,E,D,H
043,0,1,14,2.3684306342187,True,True,True,True,2.36843063421848,True,True,True,True,2.36024293457332,True,True,True,True,0.8876441755129276,0.11235582448707226,0.995788546392648,0.00421145360735176,True,True,True,True,True,True,True,True,0,B,C,H
044,>1,1,6,3.5971261500352,True,True,True,True,3.5971261500351,True,True,True,True,3.51912728053993,True,True,True,True,0.9250868024661468,0.07491319753385307,0.920509751925701,0.0794902480742992,True,False,True,False,True,True,True,True,0,H,G,F
045,0,1,5,2.57407032964423,True,True,True,True,2.57407032964409,True,True,True,True,1.85805894070468,True,True,True,True,0.9113883473289202,0.0886116526710797,0.920067166803459,0.0799328331965409,True,False,True,False,True,True,True,True,0,H,G,F
046,0,1,3,2.71392563244809,True,True,True,True,2.71392563244839,True,True,True,True,2.40855649175501,True,True,True,True,0.9643242121280363,0.03567578787196383,0.988683245054335,0.0113167549456648,True,False,True,True,True,False,True,False,0,F,"B,C,D,E",E
047,1,1,6,3.09850134813968,True,True,True,True,3.0985013481397,True,True,True,True,2.4594808569293,True,True,True,True,0.9672805824051114,0.03271941759488861,0.882672009157556,0.117327990842444,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F","D,E"
048,0,1,20,2.91700557593436,True,True,True,True,2.91700557593436,False,True,False,False,2.9170055759344,True,True,True,True,0.8282328474744224,0.1717671525255777,0.9231613808589,0.0768386191410996,True,True,True,True,True,True,True,True,0,"D,E",F,C
