repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,5,2.2176432978802,True,True,True,True,2.21764329788023,False,True,False,False,2.06673530003657,True,True,True,True,0.8765095724066441,0.12349042759335578,0.888743663518953,0.111256336481047,True,False,True,True,True,True,True,False,0,"D,E",F,B
002,1,1,6,3.32155547235737,True,True,True,True,3.32155547235735,True,True,True,True,2.6736933607181,True,True,True,True,0.929120515394913,0.07087948460508703,0.78507461386418,0.21492538613582,True,False,True,False,True,False,True,False,0,"B,C","D,E","G,H"
003,0,1,3,2.52794074943567,True,True,True,True,2.52794074943565,False,True,False,False,2.28229826491631,True,True,True,True,0.8138077628750753,0.18619223712492458,0.638603766273815,0.361396233726185,False,False,True,True,False,False,False,False,0,F,"B,C,D,E,G,H","B,C"
004,1,1,2,3.41267959481901,True,True,True,True,3.41267959481904,True,True,True,True,3.41267959481896,True,True,True,True,0.9630350032184055,0.03696499678159423,0.99163108378191,0.00836891621808995,True,False,True,False,True,True,True,False,0,G,H,E
005,0,1,124,1.03887861301965,True,True,True,True,1.03887861301964,True,True,True,True,1.01760406241966,True,True,True,True,0.9279309831112768,0.07206901688872311,0.994615451239214,0.00538454876078576,True,True,True,True,True,True,True,True,0,C,B,"B,D,E,F,G,H"
006,0,1,4,2.37747889684734,True,True,True,True,2.37747889684741,True,True,True,True,2.08263358587426,True,True,True,True,0.9875890567507193,0.01241094324928094,0.982952929881613,0.017047070118387,True,False,True,False,True,False,True,True,0,"D,E","B,C",H
007,1,1,1,3.84937225408012,True,True,True,True,3.84937225408007,True,True,True,True,2.51183872662735,True,True,True,True,0.991049982291933,0.00895001770806692,0.991049982291933,0.00895001770806692,True,False,True,False,True,False,True,False,1,B,C,"C,D,E,F,G,H"
008,1,1,2,3.04047634078483,True,True,True,True,3.0404763407849,True,True,True,True,2.70144051372097,True,True,True,True,0.9615549526531005,0.038445047346899755,0.990923338492366,0.00907666150763431,True,False,True,False,True,False,True,True,0,H,G,E
009,0,1,2,2.32180833781114,True,True,True,True,2.32180833781114,True,True,True,True,1.38627036697003,True,True,True,True,0.990236981349597,0.00976301865040257,0.989107767758795,0.0108922322412046,True,False,True,False,True,False,True,False,0,C,B,E
010,1,1,2,3.23380941123379,True,True,True,True,3.23380941123376,True,True,True,True,1.6514992159663,True,True,True,True,0.9714417001181275,0.02855829988187255,0.967810040232128,0.0321899597678721,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",E
