repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,0,1,16,2.53104310797886,True,True,True,True,2.53104310797887,True,True,True,True,2.53104310797879,True,True,True,True,0.9488551379599013,0.05114486204009871,0.991365161604599,0.00863483839540118,True,False,True,False,True,False,True,False,0,B,C,D
002,0,1,42,1.5520400984594,True,True,True,True,1.55204009845927,False,True,False,False,1.55204009845935,True,True,True,True,0.902755778127043,0.09724422187295703,0.917235128483346,0.0827648715166536,True,True,True,True,True,True,True,True,0,"D,E",F,C
003,0,1,5,2.71994163642872,True,True,True,True,2.71994163642878,True,True,True,True,1.92941825152627,True,True,True,True,0.8454849441333417,0.15451505586665817,0.879503853519443,0.120496146480557,True,False,True,False,True,True,True,True,0,G,H,F
004,0,1,1,2.394310155235,True,True,True,True,2.394310155235,True,True,True,True,1.89464261559412,True,True,True,True,0.989744305365058,0.0102556946349417,0.989744305365058,0.0102556946349417,True,False,True,False,True,False,True,False,0,E,D,C
005,0,1,7,2.98785505895812,True,True,True,True,2.9878550589582,True,True,True,True,2.07307159118576,True,True,True,True,0.9927217546113648,0.007278245388635383,0.99432602324035,0.00567397675964987,True,False,True,True,True,True,True,True,0,E,D,H
006,0,1,36,1.83793200923781,True,True,True,True,1.83793200923776,True,True,True,True,1.57625495484942,True,True,True,True,0.9788630472631126,0.021136952736887395,0.989133318365778,0.0108666816342224,True,False,True,True,True,True,True,True,0,"B,C","D,E",H
007,0,1,27,1.79685394216692,True,True,True,True,1.79685394216717,True,True,True,True,1.79685394216674,True,True,True,True,0.9255720381199772,0.07442796188002278,0.946624350096774,0.0533756499032263,True,True,True,True,True,True,True,True,0,C,B,"B,D,E,F,G,H"
008,0,1,31,1.4461825638685,True,True,True,True,1.44618256386858,True,True,True,True,1.19746144578591,True,True,True,True,0.9085980745322872,0.0914019254677126,0.951067439639433,0.0489325603605668,True,True,True,True,True,True,True,True,0,E,D,"B,C,D,F,G,H"
009,0,1,4,2.60001582587072,True,True,True,True,2.60001582587075,True,True,True,True,2.0321341704736,True,True,True,True,0.9839343701796415,0.016065629820358546,0.992263265868912,0.007736734131088,True,False,True,False,True,False,True,False,0,D,E,H
010,0,1,7,2.15362910778319,True,True,True,True,2.15362910778321,True,True,True,True,1.32062346195894,True,True,True,True,0.7761203744985302,0.2238796255014698,0.981871145933778,0.0181288540662219,True,True,True,True,True,True,True,True,0,F,"B,C,D,E",G
