repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,>1,1,1,5.26755636679037,True,True,True,True,5.26755636679037,True,True,True,True,4.57370819189128,True,True,True,True,0.964944450168947,0.0350555498310529,0.964944450168947,0.0350555498310529,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
002,>1,1,1,4.86147344115309,True,True,True,True,4.86147344115344,True,True,True,True,3.80610922302911,True,True,True,True,0.975278982273796,0.0247210177262042,0.975278982273796,0.0247210177262042,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
003,>1,1,2,3.4780137778958,True,True,True,True,3.47801377789582,True,True,True,True,3.42686419002823,True,True,True,True,0.9733700939718525,0.02662990602814745,0.962001494007143,0.0379985059928567,True,False,True,False,True,False,True,False,0,"G,H","B,C,D,E,F",D
004,1,1,6,5.24097217925639,True,True,True,True,5.24097217925639,True,True,True,True,2.97249482718742,True,True,True,True,0.9431032670338526,0.05689673296614737,0.958645744608665,0.0413542553913351,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
005,>1,1,8,3.49480557356682,True,True,True,True,3.49480557356694,True,True,True,True,3.05530525618714,True,True,True,True,0.9811798976520885,0.018820102347911552,0.98651911162233,0.0134808883776701,True,False,True,False,True,True,True,False,0,G,H,C
006,>1,1,1,4.72682601647655,True,True,True,True,4.72682601647661,True,True,True,True,3.12286075468927,True,True,True,True,0.977632789746769,0.0223672102532314,0.977632789746769,0.0223672102532314,True,False,True,False,True,True,True,False,1,G,H,F
007,>1,1,1,5.43905393501812,True,True,True,True,5.43905393501835,True,True,True,True,3.3435181084227,True,True,True,True,0.976147504305278,0.0238524956947224,0.976147504305278,0.0238524956947224,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
008,>1,1,1,4.98548033563003,True,True,True,True,4.98548033563,True,True,True,True,3.78284862063755,True,True,True,True,0.946416190818636,0.0535838091813643,0.946416190818636,0.0535838091813643,True,False,True,False,True,False,True,False,>1,"G,H","B,C,D,E,F",D
009,0,1,9,2.4792844601904,True,True,True,True,2.47928446019027,True,True,True,True,1.97974553337176,True,True,True,True,0.9897584091183175,0.01024159088168267,0.989444767259671,0.0105552327403294,True,False,True,False,True,True,True,True,0,"D,E","B,C",H
010,1,1,1,4.90989896593507,True,True,True,True,4.90989896593507,True,True,True,True,2.53797547673009,True,True,True,True,0.974353695453064,0.0256463045469364,0.974353695453064,0.0256463045469364,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
011,1,1,1,4.76700904203017,True,True,True,True,4.76700904203013,True,True,True,True,2.77133706631448,True,True,True,True,0.956744312447357,0.0432556875526429,0.956744312447357,0.0432556875526429,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
012,1,1,1,4.06663758793147,True,True,True,True,4.06663758793159,True,True,True,True,2.49440350163315,True,True,True,True,0.974096404841173,0.0259035951588271,0.974096404841173,0.0259035951588271,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
013,0,1,6,2.97892875343523,True,True,True,True,2.97892875343525,True,True,True,True,2.61813843537507,True,True,True,True,0.9470003707634137,0.0529996292365863,0.974233368888283,0.0257666311117174,True,False,True,False,True,False,True,False,0,"D,E","B,C",H
014,>1,1,1,4.12285633338391,True,True,True,True,4.12285633338392,True,True,True,True,4.07639835668473,True,True,True,True,0.980980454141772,0.0190195458582281,0.980980454141772,0.0190195458582281,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
015,>1,1,1,4.96047041865999,True,True,True,True,4.96047041865996,True,True,True,True,3.38967098131744,True,True,True,True,0.97228127266377,0.0277187273362302,0.97228127266377,0.0277187273362302,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
016,1,1,1,3.85510382551913,True,True,True,True,3.85510382551916,True,True,True,True,2.84986397222446,True,True,True,True,0.981161903671444,0.0188380963285563,0.981161903671444,0.0188380963285563,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
017,>1,1,1,4.31489672946525,True,True,True,True,4.31489672946506,True,True,True,True,3.41353308642604,True,True,True,True,0.979784250867416,0.0202157491325836,0.979784250867416,0.0202157491325836,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
018,1,1,2,4.1720993100285,True,True,True,True,4.17209931002848,True,True,True,True,2.56014049760468,True,True,True,True,0.9614288571848959,0.0385711428151044,0.973401629477375,0.0265983705226255,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
019,>1,1,1,6.29160791779988,True,True,True,True,6.29160791779993,True,True,True,True,3.5515336223367,True,True,True,True,0.92870842712215,0.0712915728778505,0.92870842712215,0.0712915728778505,True,False,True,False,True,True,True,False,1,G,H,F
020,>1,1,1,4.15818516613961,True,True,True,True,4.15818516613985,True,True,True,True,3.07268064510685,True,True,True,True,0.970083261074089,0.0299167389259113,0.970083261074089,0.0299167389259113,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
021,>1,1,1,7.01750685115921,True,True,True,True,7.01750685115933,True,True,True,True,3.0766099997387,True,True,True,True,0.954381772541161,0.0456182274588393,0.954381772541161,0.0456182274588393,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
022,>1,1,2,4.89885566860814,True,True,True,True,4.89885566860811,True,True,True,True,3.55425506593236,True,True,True,True,0.9496179590566824,0.0503820409433176,0.914877119550921,0.0851228804490789,True,False,True,False,True,True,True,False,1,G,H,F
023,>1,1,1,4.9155558558218,True,True,True,True,4.9155558558218,True,True,True,True,4.28618848583067,True,True,True,True,0.968308252726249,0.0316917472737508,0.968308252726249,0.0316917472737508,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
024,>1,1,3,4.35184608825585,True,True,True,True,4.35184608825585,True,True,True,True,3.15744646937913,True,True,True,True,0.9817502195493493,0.01824978045065043,0.982595584227254,0.017404415772746,True,False,True,False,True,True,True,False,1,G,H,B
025,>1,1,1,5.4876845708194,True,True,True,True,5.48768457081935,True,True,True,True,3.87595476603447,True,True,True,True,0.937175981763691,0.0628240182363086,0.937175981763691,0.0628240182363086,True,False,True,False,True,False,True,False,>1,"G,H","B,C,D,E,F",D
026,>1,1,4,4.17620582943982,True,True,True,True,4.17620582943982,True,True,True,True,3.91881850236478,True,True,True,True,0.9738764057243234,0.026123594275676426,0.977784496962697,0.0222155030373026,True,False,True,False,True,True,True,False,1,"D,E","B,C",H
027,1,1,4,3.59341031461356,True,True,True,True,3.59341031461356,True,True,True,True,2.78180834548048,True,True,True,True,0.9871524812019445,0.012847518798055325,0.98832371855096,0.0116762814490402,True,False,True,False,True,True,True,False,0,G,H,C
028,>1,1,1,5.59803866433291,True,True,True,True,5.59803866433289,True,True,True,True,3.48550454038221,True,True,True,True,0.974727276638614,0.0252727233613856,0.974727276638614,0.0252727233613856,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
029,1,1,1,5.34070859737147,True,True,True,True,5.34070859737167,True,True,True,True,2.79771502795988,True,True,True,True,0.967214550702981,0.0327854492970192,0.967214550702981,0.0327854492970192,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
030,>1,1,1,3.54987182815353,True,True,True,True,3.54987182815353,True,True,True,True,3.3621495479386,True,True,True,True,0.980585737800968,0.0194142621990323,0.980585737800968,0.0194142621990323,True,False,True,False,True,False,True,False,0,"D,E","B,C",H
031,1,1,2,3.62184561195073,True,True,True,True,3.62184561195069,True,True,True,True,2.785699844596,True,True,True,True,0.805320863251602,0.19467913674839799,0.836490319934713,0.163509680065287,True,False,True,True,True,False,True,False,0,"D,E","B,C","G,H"
032,>1,1,1,5.3529958702084,True,True,True,True,5.35299587020834,True,True,True,True,4.00111797511728,True,True,True,True,0.974774632471399,0.0252253675286014,0.974774632471399,0.0252253675286014,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
033,1,1,1,4.62488167433424,True,True,True,True,4.62488167433425,True,True,True,True,2.41184574850928,True,True,True,True,0.971584558659523,0.0284154413404769,0.971584558659523,0.0284154413404769,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
034,1,1,1,3.6806356813089,True,True,True,True,3.68063568130892,True,True,True,True,2.78691688088173,True,True,True,True,0.973318670260357,0.0266813297396429,0.973318670260357,0.0266813297396429,True,False,True,False,True,False,True,False,0,"D,E","B,C",H
035,>1,1,3,5.3653949674909,True,True,True,True,5.36539496749122,True,True,True,True,4.35468415981667,True,True,True,True,0.9831793584393272,0.0168206415606728,0.984754145673912,0.0152458543260882,True,False,True,False,True,True,True,True,>1,H,G,D
036,>1,1,3,4.48093601715644,True,True,True,True,4.48093601715635,True,True,True,True,3.66397170143023,True,True,True,True,0.9043507350995207,0.09564926490047916,0.917893832692189,0.0821061673078105,True,False,True,False,True,False,True,False,1,D,E,"G,H"
037,>1,1,1,5.39270777039989,True,True,True,True,5.39270777039982,True,True,True,True,3.57359872770519,True,True,True,True,0.977293523540282,0.0227064764597176,0.977293523540282,0.0227064764597176,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
038,>1,1,1,6.6923506144394,True,True,True,True,6.69235061443946,True,True,True,True,4.2785095102164,True,True,True,True,0.653366407463626,0.346633592536374,0.653366407463626,0.346633592536374,True,False,True,False,True,False,True,False,>1,"D,E","B,C","G,H"
039,>1,1,2,5.69619080353029,True,True,True,True,5.69619080353029,True,True,True,True,3.15534440027416,True,True,True,True,0.9742367486313901,0.0257632513686101,0.969308383336775,0.0306916166632248,True,False,True,False,True,False,True,True,1,"D,E","B,C",H
040,>1,1,1,5.18269191229348,True,True,True,True,5.1826919122936,True,True,True,True,3.80227247970357,True,True,True,True,0.969044351867374,0.0309556481326255,0.969044351867374,0.0309556481326255,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
041,>1,1,3,4.77355042181807,True,True,True,True,4.77355042181824,True,True,True,True,3.47651488045112,True,True,True,True,0.9770299433120734,0.022970056687926604,0.977248940047888,0.0227510599521118,True,False,True,False,True,True,True,False,1,G,H,C
042,1,1,5,3.64952049942084,True,True,True,True,3.64952049942075,True,True,True,True,2.37431502935266,True,True,True,True,0.9777067823796666,0.022293217620333504,0.991887924192793,0.00811207580720672,True,False,True,False,True,False,True,True,0,D,E,H
043,>1,1,2,4.34349538214971,True,True,True,True,4.34349538214971,True,True,True,True,3.71113244457199,True,True,True,True,0.984801784071741,0.01519821592825895,0.986993502299748,0.0130064977002515,True,False,True,False,True,False,True,True,1,H,G,D
044,>1,1,2,5.43548639173856,True,True,True,True,5.43548639173858,True,True,True,True,3.50845167604696,True,True,True,True,0.9433498945441525,0.05665010545584735,0.962193088106123,0.0378069118938767,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
045,>1,1,1,5.15260715332466,True,True,True,True,5.1526071533247,True,True,True,True,4.65195887660571,True,True,True,True,0.963975020372314,0.0360249796276861,0.963975020372314,0.0360249796276861,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
046,>1,1,1,5.2801497106295,True,True,True,True,5.28014971062947,True,True,True,True,3.41420604693475,True,True,True,True,0.96595889652479,0.0340411034752103,0.96595889652479,0.0340411034752103,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
047,1,1,1,5.03867204213775,True,True,True,True,5.03867204213763,True,True,True,True,2.38381699302677,True,True,True,True,0.966515163772974,0.0334848362270264,0.966515163772974,0.0334848362270264,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
048,>1,1,4,4.52536389299319,True,True,True,True,4.5253638929933,True,True,True,True,3.12344910200331,True,True,True,True,0.9795181887101523,0.0204818112898476,0.98033601673033,0.0196639832696698,True,False,True,False,True,True,True,False,1,G,H,B
049,>1,1,1,5.04983783703191,True,True,True,True,5.04983783703186,True,True,True,True,3.19515529968591,True,True,True,True,0.968948626682768,0.0310513733172317,0.968948626682768,0.0310513733172317,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
050,>1,1,1,4.44836583717796,True,True,True,True,4.448365837178,True,True,True,True,4.24171104732305,True,True,True,True,0.980576217962115,0.0194237820378853,0.980576217962115,0.0194237820378853,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
051,1,1,4,3.77619760565447,True,True,True,True,3.77619760565441,True,True,True,True,3.04329923887903,True,True,True,True,0.982377821978755,0.017622178021244973,0.98279493526076,0.0172050647392402,True,False,True,False,True,True,True,False,1,G,H,C
052,>1,1,2,4.72317491692024,True,True,True,True,4.72317491692031,True,True,True,True,4.07453906750251,True,True,True,True,0.9647310605880225,0.035268939411977646,0.981266663400293,0.0187333365997069,True,False,True,False,True,False,True,False,>1,D,E,H
053,>1,1,1,4.76693815653164,True,True,True,True,4.76693815653168,True,True,True,True,4.20953099697964,True,True,True,True,0.903574950966538,0.0964250490334621,0.903574950966538,0.0964250490334621,True,False,True,False,True,False,True,False,>1,D,E,"G,H"
054,>1,1,1,4.4762225339155,True,True,True,True,4.47622253391553,True,True,True,True,3.32038207380513,True,True,True,True,0.967755084631128,0.0322449153688724,0.967755084631128,0.0322449153688724,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
055,>1,1,1,4.14204997355617,True,True,True,True,4.14204997355617,True,True,True,True,3.92727732700671,True,True,True,True,0.979957725739307,0.0200422742606928,0.979957725739307,0.0200422742606928,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
056,1,1,3,4.3942775344349,True,True,True,True,4.3942775344349,True,True,True,True,2.9863489733044,True,True,True,True,0.9857674423148907,0.014232557685109566,0.98226264456024,0.0177373554397604,True,False,True,False,True,True,True,True,1,"D,E","B,C",H
057,>1,1,1,4.34959404281822,True,True,True,True,4.34959404281822,True,True,True,True,4.15107672564934,True,True,True,True,0.93536682752251,0.0646331724774896,0.93536682752251,0.0646331724774896,True,False,True,False,True,True,True,False,>1,G,H,F
058,>1,1,2,4.57861057992625,True,True,True,True,4.57861057992625,True,True,True,True,4.25890169050335,True,True,True,True,0.6070574954839321,0.39294250451606805,0.713797754929425,0.286202245070575,True,False,True,True,True,False,True,False,>1,"D,E","B,C","G,H"
059,>1,1,2,4.73692562470408,True,True,True,True,4.7369256247041,True,True,True,True,3.27773780392272,True,True,True,True,0.9794881113926025,0.0205118886073978,0.982382286122532,0.0176177138774685,True,False,True,False,True,False,True,True,1,H,G,D
060,1,1,1,4.78617506888421,True,True,True,True,4.78617506888421,True,True,True,True,2.14958345475301,True,True,True,True,0.966023262677478,0.0339767373225217,0.966023262677478,0.0339767373225217,True,False,True,False,True,False,True,False,1,"D,E","B,C",H
