repID,best_k,H0_trees_found,H1_graphs_found,true_tree_wr,H0_best_tree_is_true_tree,H0_best_tree_is_true_tree_noF,H0_best_tree_is_true_tree_noG,H0_best_tree_is_true_tree_noH,H0_best_tree_WR,H1_best_graph_displayed_true_tree,H1_best_graph_displayed_true_tree_noF,H1_best_graph_displayed_true_tree_noG,H1_best_graph_displayed_true_tree_noH,H1_best_graph_WR,true_tree_found_in_H0,true_tree_found_in_H0_noF,true_tree_found_in_H0_noG,true_tree_found_in_H0_noH,avg_gamma1_H1,avg_gamma2_H1,best_graph_gamma1,best_graph_gamma2,True_tree_displayed_H1_major,True_tree_displayed_H1_minor,True_tree_noF_displayed_H1_major,True_tree_noF_displayed_H1_minor,True_tree_noG_displayed_H1_major,True_tree_noG_displayed_H1_minor,True_tree_noH_displayed_H1_major,True_tree_noH_displayed_H1_minor,best_k_new_WR_3.7,best_graph_hybrid_taxon,best_graph_major_donor,best_graph_minor_donor
001,>1,1,1,5.96011663802595,True,True,True,True,5.96011663802633,True,True,True,True,4.53137773690421,True,True,True,True,0.970824781326362,0.0291752186736381,0.970824781326362,0.0291752186736381,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
002,>1,1,1,6.13966466430657,True,True,True,True,6.13966466430653,True,True,True,True,5.52576621885154,True,True,True,True,0.978214697145751,0.0217853028542491,0.978214697145751,0.0217853028542491,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
003,>1,1,1,8.25900273073735,True,True,True,True,8.25900273073727,True,True,True,True,3.22297880927495,True,True,True,True,0.9106444039412,0.0893555960588002,0.9106444039412,0.0893555960588002,True,False,True,False,True,False,True,False,1,"G,H","B,C,D,E,F",D
004,>1,1,1,6.25598616933086,True,True,True,True,6.25598616933091,True,True,True,True,4.2219905842719,True,True,True,True,0.969439008583751,0.0305609914162491,0.969439008583751,0.0305609914162491,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
005,>1,1,1,6.19982153355768,True,True,True,True,6.19982153355766,True,True,True,True,4.47254705707142,True,True,True,True,0.938978073821774,0.0610219261782261,0.938978073821774,0.0610219261782261,True,False,True,False,True,False,True,False,>1,"G,H","B,C,D,E,F",D
006,>1,1,1,7.09887550726581,True,True,True,True,7.09887550726594,True,True,True,True,4.5879494691645,True,True,True,True,0.96593093775067,0.0340690622493296,0.96593093775067,0.0340690622493296,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
007,>1,1,1,6.30603867078054,True,True,True,True,6.30603867078055,True,True,True,True,4.49358281308167,True,True,True,True,0.966757078194005,0.0332429218059948,0.966757078194005,0.0332429218059948,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
008,>1,1,1,5.70921270114169,True,True,True,True,5.70921270114215,True,True,True,True,5.24952281920218,True,True,True,True,0.985658206929487,0.0143417930705133,0.985658206929487,0.0143417930705133,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
009,>1,1,1,6.32403275988793,True,True,True,True,6.32403275988776,True,True,True,True,5.18657876506758,True,True,True,True,0.969875320762642,0.0301246792373582,0.969875320762642,0.0301246792373582,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
010,>1,1,1,5.94376339045347,True,True,True,True,5.94376339045346,True,True,True,True,5.4032005064492,True,True,True,True,0.979496079914468,0.0205039200855323,0.979496079914468,0.0205039200855323,True,False,True,False,True,False,True,False,>1,"D,E","B,C",H
